iso3,year,gini,corruption,gov,reg,acc
BGD,2008,,-1.046788335,-0.737818301,-0.91451782,-0.442116976
BGD,2009,,-1.075251222,-0.802224457,-0.866342843,-0.289043039
BGD,2010,32.1,-1.054080248,-0.752631783,-0.85759306,-0.268090695
BGD,2011,,-1.097388625,-0.771310925,-0.81707859,-0.31506893
BGD,2012,,-0.85661906,-0.806320727,-0.959472537,-0.401940674
BGD,2013,,-0.893825352,-0.795478344,-0.923936903,-0.405386388
BGD,2014,,-0.892129958,-0.773857713,-0.955160499,-0.473918706
BGD,2015,,-0.81450671,-0.726373553,-0.908241212,-0.512037396
BGD,2016,32.4,-0.863241136,-0.675904393,-0.804246247,-0.583839417
BGD,2017,,-0.83595705,-0.730936646,-0.813100755,-0.615031362
BGD,2018,,-0.902643025,-0.739062011,-0.842074037,-0.747332394
BGD,2019,,-0.994909585,-0.731802583,-0.93116945,-0.741785586
BGD,2020,,-0.979526103,-0.755047262,-0.904267788,-0.769074321
BGD,2021,,-0.962003231,-0.627411544,-0.845715046,-0.76964426
BGD,2022,31.8,,,,
BRB,1990,,,,,
BRB,1991,,,,,
BRB,1992,,,,,
BRB,1993,,,,,
BRB,1994,,,,,
BRB,1995,,,,,
BRB,1996,,1.542726398,1.414037704,1.288828254,1.342969298
BRB,1997,,,,,
BRB,1998,,1.541047335,1.403356314,1.284730434,1.274001479
BRB,1999,,,,,
BRB,2000,,1.519811511,1.380486727,1.255108356,1.264497519
BRB,2001,,,,,
BRB,2002,,1.485193968,1.367723227,1.082827806,1.231308818
BRB,2003,,1.497642756,1.348457336,1.122136354,1.155707598
BRB,2004,,1.408980489,1.184960961,1.079337835,1.104969382
BRB,2005,,1.410587668,1.290171266,1.154088497,0.949198723
BRB,2006,,1.325771332,1.443805933,1.000414729,1.037203312
BRB,2007,,1.402494311,1.320340395,1.080889106,1.029950738
BRB,2008,,1.358608723,1.562816024,0.881122231,0.946911216
BRB,2009,,1.376189828,1.480269432,0.584923089,1.127871275
BRB,2010,,1.476755738,1.406175494,0.505651414,1.136577249
BRB,2011,,1.717747927,1.464920998,0.642964423,1.114058733
BRB,2012,,1.648287773,1.454074264,0.448699445,1.132978678
BRB,2013,,1.61204195,1.350997925,0.45251441,1.137358308
BRB,2014,,1.133456349,1.19994545,0.335401326,1.145087719
BRB,2015,,1.487837434,1.021855712,0.561835468,1.096554518
BRB,2016,,1.25191021,1.077202797,0.477260143,1.08579421
BRB,2017,,1.416810632,0.838656902,0.490751982,1.113593578
BRB,2018,,1.40732944,0.421918601,0.541954517,1.091522932
BRB,2019,,1.192611575,0.626334429,0.410327405,1.102835178
BRB,2020,,1.222869277,0.482354999,0.480148494,1.129210949
BRB,2021,,1.242948413,0.538301587,0.560486197,1.132365346
BRB,2022,,,,,
BLR,1990,,,,,
BLR,1991,,,,,
BLR,1992,,,,,
BLR,1993,,,,,
BLR,1994,,,,,
BLR,1995,,,,,
BLR,1996,,-0.389609158,-0.380564451,-1.093996763,-0.819772601
BLR,1997,,,,,
BLR,1998,32,-0.323169857,-0.546766698,-1.495453,-0.772695839
BLR,1999,31.7,,,,
BLR,2000,31.2,-0.504357815,-0.721570194,-1.496406198,-1.312422276
BLR,2001,30.6,,,,
BLR,2002,30.3,-0.657884896,-1.043802381,-1.395955443,-1.451897144
BLR,2003,28.8,-0.537339866,-1.046411037,-1.30027616,-1.458550215
BLR,2004,26.5,-0.759292543,-1.207640886,-1.190362096,-1.597364068
BLR,2005,27.6,-0.723230779,-1.133684516,-1.44191277,-1.766817331
BLR,2006,28.3,-0.52986896,-1.203712702,-1.596236467,-1.753809452
BLR,2007,29.6,-0.574205935,-1.160435677,-1.42256093,-1.704453945
BLR,2008,27.8,-0.559036314,-1.167096853,-1.246820211,-1.593317866
BLR,2009,27.7,-0.56215173,-1.209062576,-1.157031417,-1.547644138
BLR,2010,28.6,-0.633431315,-1.188547492,-1.188309073,-1.555072069
BLR,2011,27.2,-0.619015694,-1.191681385,-1.323641777,-1.660208344
BLR,2012,26.5,-0.458519369,-0.967426658,-1.174061537,-1.567181349
BLR,2013,26.6,-0.40493837,-0.95636642,-1.159445167,-1.544428706
BLR,2014,27.2,-0.234706506,-0.480019152,-1.099450231,-1.442869425
BLR,2015,25.6,-0.289550424,-0.447351336,-1.143447757,-1.465073943
BLR,2016,25.3,-0.198352844,-0.472853124,-1.079789042,-1.339388609
BLR,2017,25.4,-0.215110376,-0.315424979,-0.841620028,-1.355983019
BLR,2018,25.2,-0.129793927,-0.25573644,-0.801075876,-1.366682768
BLR,2019,25.3,3.24E-02,-0.129739583,-0.663383305,-1.407921314
BLR,2020,24.4,-0.110224746,-0.798498213,-0.784566402,-1.454194069
BLR,2021,,-0.23533681,-0.770816863,-0.919227362,-1.583830237
BLR,2022,,,,,
BEL,1990,,,,,
BEL,1991,,,,,
BEL,1992,25,,,,
BEL,1993,,,,,
BEL,1994,,,,,
BEL,1995,28.4,,,,
BEL,1996,,1.359654307,1.711543679,1.21423173,1.433299541
BEL,1997,26.8,,,,
BEL,1998,,1.313234091,1.770154357,1.005810738,1.342847466
BEL,1999,,,,,
BEL,2000,33.1,1.446859002,1.659194231,1.152969837,1.366504431
BEL,2001,,,,,
BEL,2002,,1.45780158,1.915110826,1.254180551,1.377452493
BEL,2003,28.1,1.375112772,1.867962003,1.281626225,1.478290319
BEL,2004,30.5,1.360382557,1.853857398,1.346416473,1.440266132
BEL,2005,29.3,1.377162457,1.706026554,1.271361947,1.420762181
BEL,2006,28.1,1.301286578,1.742777586,1.329937816,1.342394352
BEL,2007,29.2,1.347415328,1.60173285,1.420544147,1.36077106
BEL,2008,28.4,1.36263752,1.380659461,1.405670285,1.324988484
BEL,2009,28.6,1.452005267,1.567259312,1.310220242,1.346692204
BEL,2010,28.4,1.473829985,1.654006839,1.282815099,1.360686898
BEL,2011,28.1,1.519928932,1.723260999,1.236216903,1.325163245
BEL,2012,27.5,1.559110403,1.670858145,1.222170353,1.349421859
BEL,2013,27.7,1.604302645,1.702398062,1.283747077,1.373045683
BEL,2014,28.1,1.512950301,1.518173218,1.152885199,1.366366982
BEL,2015,27.7,1.511199117,1.556387544,1.283219576,1.387459874
BEL,2016,27.6,1.569267988,1.427392483,1.337367177,1.37702024
BEL,2017,27.4,1.440446138,1.271787643,1.242281437,1.338485479
BEL,2018,27.2,1.461817741,1.256181955,1.266826153,1.318985224
BEL,2019,27.2,1.481857061,1.142297983,1.289381981,1.310198188
BEL,2020,26,1.47522223,1.116143942,1.354357123,1.282461047
BEL,2021,,1.484489679,1.125090241,1.342472672,1.282708883
BEL,2022,,,,,
BLZ,1990,,,,,
BLZ,1991,,,,,
BLZ,1992,,,,,
BLZ,1993,60.3,,,,
BLZ,1994,60.9,,,,
BLZ,1995,,,,,
BLZ,1996,56.6,-2.66E-02,0.388550758,0.143011913,0.824221611
BLZ,1997,60.4,,,,
BLZ,1998,54.9,-1.94E-02,0.401742518,0.195513546,0.881688356
BLZ,1999,53.3,,,,
BLZ,2000,,-4.22E-02,0.364934474,0.207320943,0.975879788
BLZ,2001,,,,,
BLZ,2002,,-7.09E-02,0.3014974,0.14991577,0.796831012
BLZ,2003,,-0.10321895,0.319204599,0.165346131,0.842791498
BLZ,2004,,-0.103965633,0.20606944,-0.118548453,0.74007237
BLZ,2005,,-0.201737866,0.14943254,6.88E-02,0.688429117
BLZ,2006,,-0.31359604,-0.111857474,-0.301703036,0.544680774
BLZ,2007,,-0.324733347,-0.233295649,-0.352246404,0.526492059
BLZ,2008,,-0.302956253,-0.313745677,-0.382103831,0.646870255
BLZ,2009,,4.13E-02,-0.306259096,-0.368749797,0.744926631
BLZ,2010,,-2.36E-02,-0.261475742,-0.335602492,0.685301244
BLZ,2011,,-0.307089061,-0.248953149,-0.37844494,0.695515275
BLZ,2012,,-3.10E-02,-0.165343121,-0.436850935,0.695277274
BLZ,2013,,2.04E-02,-0.146239355,-0.447350562,0.711436152
BLZ,2014,,-0.159106821,-0.543264508,-0.461533755,0.520108461
BLZ,2015,,-0.179022163,-0.60754776,-0.421569586,0.578148723
BLZ,2016,,-0.20044896,-0.600371897,-0.483711928,0.570842862
BLZ,2017,,-0.276755542,-0.637444735,-0.539396584,0.570629537
BLZ,2018,,-0.142567858,-0.596393645,-0.652213216,0.422355801
BLZ,2019,,-0.16567196,-0.60082376,-0.548786402,0.50560379
BLZ,2020,,-0.168403774,-0.568718016,-0.536648393,0.525966644
BLZ,2021,,-0.304920167,-0.488973141,-0.415183604,0.550501943
BLZ,2022,,,,,
BEN,1990,,,,,
BEN,1991,,,,,
BEN,1992,,,,,
BEN,1993,,,,,
BEN,1994,,,,,
BEN,1995,,,,,
BEN,1996,,-0.548114896,-0.380564451,-0.176318303,0.259205192
BEN,1997,,,,,
BEN,1998,,-0.649413109,-0.349467725,-0.14522028,0.425980747
BEN,1999,,,,,
BEN,2000,,-0.7009179,-0.396729678,-0.160908803,0.412923425
BEN,2001,,,,,
BEN,2002,,-0.795710146,-0.576151073,-0.573989809,5.09E-02
BEN,2003,38.6,-0.577583432,-0.568775833,-0.621432841,0.187651932
BEN,2004,,-0.563022554,-0.528148711,-0.619886994,5.31E-02
BEN,2005,,-0.871326268,-0.659076095,-0.641528606,-3.00E-02
BEN,2006,,-0.587095916,-0.651569664,-0.461876184,0.36277771
BEN,2007,,-0.470139265,-0.549093544,-0.506433964,0.36818099
BEN,2008,,-0.514077365,-0.498357534,-0.554605663,0.344647467
BEN,2009,,-0.627268314,-0.598890066,-0.398531437,0.342523217
BEN,2010,,-0.665382147,-0.614182591,-0.401749998,0.314489126
BEN,2011,43.4,-0.605445802,-0.551150143,-0.40187946,0.166390568
BEN,2012,,-0.857918382,-0.530877173,-0.401261717,0.12448547
BEN,2013,,-0.745442808,-0.511948347,-0.415549964,0.155496389
BEN,2014,,-0.669143796,-0.486698359,-0.620842099,0.264593005
BEN,2015,47.8,-0.534361541,-0.651237786,-0.601894319,0.294565856
BEN,2016,,-0.501190603,-0.597261608,-0.573481381,0.408386111
BEN,2017,,-0.549611926,-0.672316074,-0.507834852,0.38114199
BEN,2018,37.9,-0.368314892,-0.609943569,-0.38123408,0.240166172
BEN,2019,,-0.317782849,-0.466742843,-0.432607293,6.28E-02
BEN,2020,,-3.32E-02,-0.260536432,-0.468183726,-7.03E-02
BEN,2021,,-0.154652014,-0.206672296,-0.43148464,-0.2375402
BEN,2022,,,,,
BMU,1990,,,,,
BMU,1991,,,,,
BMU,1992,,,,,
BMU,1993,,,,,
BMU,1994,,,,,
BMU,1995,,,,,
BMU,1996,,1.318143249,1.157665968,1.506209135,1.180363297
BMU,1997,,,,,
BMU,1998,,1.334758759,1.15295279,1.482200265,1.166620493
BMU,1999,,,,,
BMU,2000,,1.313403845,1.126598597,1.459100604,0.939376175
BMU,2001,,,,,
BMU,2002,,1.310743809,1.101166725,1.422462821,1.125523925
BMU,2003,,1.33278954,1.091144085,1.414684296,1.200390577
BMU,2004,,1.306410432,1.15745306,1.438383937,1.134971619
BMU,2005,,1.269663095,1.021532297,1.359160781,1.153230071
BMU,2006,,1.25131321,1.02090764,1.34977591,1.017273426
BMU,2007,,1.26187098,0.991009831,1.378267288,0.972128868
BMU,2008,,1.27677536,1.012998343,1.398588419,0.967198193
BMU,2009,,1.317764997,1.016889334,1.405673504,0.963811636
BMU,2010,,1.301772714,1.000009179,1.389426827,0.988284409
BMU,2011,,1.272298098,0.989928126,1.36641407,1.009051681
BMU,2012,,1.260530829,1.001992941,1.321213126,1.025671721
BMU,2013,,1.253548503,1.009693861,1.319419265,1.004767299
BMU,2014,,1.220708609,0.948114812,0.880748272,
BMU,2015,,1.215440273,1.00404346,0.908654094,
BMU,2016,,1.223311424,1.323128939,0.86785984,
BMU,2017,,1.237865448,1.381827235,0.839894116,
BMU,2018,,1.234533429,1.380098939,0.821928322,
BMU,2019,,1.2310431,1.355696321,0.844433665,
BMU,2020,,1.311400652,1.534462929,0.94280678,
BMU,2021,,1.325616956,1.536465049,0.955576837,
BMU,2022,,,,,
BTN,1990,,,,,
BTN,1991,,,,,
BTN,1992,,,,,
BTN,1993,,,,,
BTN,1994,,,,,
BTN,1995,,,,,
BTN,1996,,0.94283849,0.644922495,-0.411945343,-0.952189922
BTN,1997,,,,,
BTN,1998,,0.883640766,0.652145922,-0.408505082,-1.098304272
BTN,1999,,,,,
BTN,2000,,0.574339628,0.618822575,-0.428554446,-1.112356544
BTN,2001,,,,,
BTN,2002,,0.449922442,0.568053842,-0.50857091,-1.290270805
BTN,2003,40.9,1.087011099,0.576517761,-4.87E-02,-1.146781921
BTN,2004,,0.893403232,0.124785841,-0.915191174,-0.965037107
BTN,2005,,0.87191695,0.357050955,-0.286168545,-1.072155476
BTN,2006,,0.854816735,0.271551549,-0.577596843,-1.058763504
BTN,2007,38.1,0.92875576,0.347575217,-0.70974499,-0.872591913
BTN,2008,,0.912390053,0.318026304,-0.765467465,-0.505405188
BTN,2009,,0.937309504,0.51552695,-1.071835279,-0.461808324
BTN,2010,,0.938382149,0.596895039,-1.158943653,-0.416917324
BTN,2011,,0.854587376,0.679861605,-1.154204845,-0.404029369
BTN,2012,38.8,0.953947246,0.553633213,-1.093008518,-0.280920058
BTN,2013,,0.912419856,0.4281376,-1.086755395,-0.158783659
BTN,2014,,1.306128979,0.295157015,-1.014745593,-0.1029386
BTN,2015,,1.02705121,0.452153057,-0.718258858,-3.48E-02
BTN,2016,,1.143277049,0.555250704,-0.674993694,-2.59E-02
BTN,2017,37.4,1.572964668,0.619420409,-0.326052338,1.10E-02
BTN,2018,,1.636567235,0.395572245,-0.331837833,3.48E-02
BTN,2019,,1.619334221,0.351603776,-0.311885327,7.48E-02
BTN,2020,,1.662710428,0.445312023,-0.285183251,0.153539494
BTN,2021,,1.553735256,0.796326637,-0.368813068,0.22564517
BTN,2022,28.5,,,,
BOL,1990,,,,,
BOL,1991,,,,,
BOL,1992,,,,,
BOL,1993,,,,,
BOL,1994,,,,,
BOL,1995,,,,,
BOL,1996,,-0.824829102,-0.174989536,4.97E-03,0.155518606
BOL,1997,58.2,,,,
BOL,1998,,-0.442392319,-9.76E-02,0.167925507,0.353770107
BOL,1999,58.1,,,,
BOL,2000,61.6,-0.483501077,-0.309992284,1.60E-02,0.189972907
BOL,2001,57.4,,,,
BOL,2002,59.3,-0.940807521,-0.32778573,-9.01E-02,0.140369892
BOL,2003,,-0.853618503,-0.382900864,-0.152667001,-5.64E-02
BOL,2004,55,-0.809159338,-0.648214281,-0.265374273,-0.170450285
BOL,2005,58.5,-0.741979063,-0.699732721,-0.693852127,-0.156710431
BOL,2006,56.7,-0.431123644,-0.733223915,-0.888415873,7.65E-02
BOL,2007,54.5,-0.402193725,-0.574611723,-0.98601824,4.22E-02
BOL,2008,50.8,-0.528391659,-0.631037652,-0.864422381,2.96E-03
BOL,2009,49.2,-0.631416976,-0.607502222,-0.873411775,6.95E-03
BOL,2010,,-0.458648711,-0.502368271,-0.797301412,-3.92E-02
BOL,2011,46.1,-0.573696494,-0.471269518,-0.763345361,-6.82E-02
BOL,2012,46.6,-0.727891862,-0.361267656,-0.832377791,-8.16E-02
BOL,2013,47.6,-0.587771356,-0.379845023,-0.78638947,-6.90E-02
BOL,2014,47.8,-0.628422022,-0.586189091,-0.886673927,-2.63E-02
BOL,2015,46.7,-0.694146633,-0.651217341,-0.898342431,-4.66E-03
BOL,2016,45.2,-0.754407942,-0.576043069,-1.008276939,-3.64E-02
BOL,2017,44.6,-0.67995137,-0.370755553,-0.976599276,-2.46E-02
BOL,2018,42.6,-0.66733861,-0.303807169,-0.990943968,-6.67E-02
BOL,2019,41.6,-0.761989772,-0.774055243,-0.986101508,-0.116381519
BOL,2020,43.6,-0.824403942,-0.702078521,-1.01854825,-8.35E-02
BOL,2021,40.9,-0.86410296,-0.731921494,-1.153909087,-0.109920748
BOL,2022,,,,,
BIH,1990,,,,,
BIH,1991,,,,,
BIH,1992,,,,,
BIH,1993,,,,,
BIH,1994,,,,,
BIH,1995,,,,,
BIH,1996,,-0.270569712,-1.192045927,-0.910771251,-0.103825636
BIH,1997,,,,,
BIH,1998,,-0.402136475,-1.20836997,-1.030670643,-8.21E-03
BIH,1999,,,,,
BIH,2000,,-0.595849037,-1.057379365,-0.683763087,-0.108343385
BIH,2001,30,,,,
BIH,2002,,-0.387543082,-1.071950078,-0.607061386,-8.70E-02
BIH,2003,,-0.282097161,-0.888265491,-0.46620518,0.209610522
BIH,2004,34,-0.324706376,-0.704951227,-0.23462072,0.168824628
BIH,2005,,-0.232808679,-0.766192019,-0.578913093,0.213584736
BIH,2006,,-0.3014144,-0.633571148,-0.468090147,0.187260136
BIH,2007,33.1,-0.374117345,-0.860691369,-0.286616474,0.131010443
BIH,2008,,-0.360781223,-0.602844954,-0.175438628,1.52E-02
BIH,2009,,-0.379986048,-0.719220936,-0.110355966,3.17E-03
BIH,2010,,-0.336401552,-0.737868011,-0.119476207,-8.24E-02
BIH,2011,33,-0.326692939,-0.733116925,-5.90E-02,-0.159755006
BIH,2012,,-0.309364051,-0.449273467,-6.17E-02,-0.100325391
BIH,2013,,-0.244402736,-0.427030027,-7.49E-02,-0.116462924
BIH,2014,,-0.299684912,-0.48677516,-4.17E-02,-7.10E-02
BIH,2015,,-0.391407371,-0.589775622,-0.167333737,-9.81E-02
BIH,2016,,-0.461519122,-0.413330823,-0.128769919,-0.131173372
BIH,2017,,-0.529383123,-0.484354198,-4.32E-02,-0.205770269
BIH,2018,,-0.582578957,-0.638621569,-0.128680289,-0.26597783
BIH,2019,,-0.625312626,-0.669898689,-0.112791009,-0.243082657
BIH,2020,,-0.620458722,-1.043453574,-0.166626409,-0.321430176
BIH,2021,,-0.643698514,-1.041251063,-0.178626731,-0.313323438
BIH,2022,,,,,
BWA,1990,,,,,
BWA,1991,,,,,
BWA,1992,,,,,
BWA,1993,60.8,,,,
BWA,1994,,,,,
BWA,1995,,,,,
BWA,1996,,0.817961216,0.556376994,0.650729418,0.862501025
BWA,1997,,,,,
BWA,1998,,0.824313879,0.430778682,0.832761347,0.749341488
BWA,1999,,,,,
BWA,2000,,0.858368933,0.420466751,0.796799183,0.674277008
BWA,2001,,,,,
BWA,2002,64.7,0.624537587,0.536757171,0.900155962,0.666893184
BWA,2003,,1.244919538,0.619905114,0.844509065,0.70607698
BWA,2004,,0.875725925,0.59890151,0.763184726,0.735869944
BWA,2005,,1.160792708,0.58188504,0.720574915,0.594607651
BWA,2006,,0.93653053,0.41898492,0.610028148,0.513100147
BWA,2007,,0.993910909,0.533447444,0.63324821,0.507903636
BWA,2008,,1.022529721,0.517145455,0.644565642,0.513504624
BWA,2009,60.5,0.927733779,0.414568633,0.607087076,0.437099367
BWA,2010,,1.003351092,0.386874497,0.578393817,0.455533385
BWA,2011,,0.966567457,0.410438478,0.576675236,0.425984055
BWA,2012,,0.90651536,0.421417683,0.692556441,0.532969713
BWA,2013,,0.893463314,0.377902538,0.635518551,0.489367247
BWA,2014,,0.813040078,0.295623541,0.764807999,0.447524369
BWA,2015,53.3,0.813294947,0.479426295,0.564758301,0.450683594
BWA,2016,,0.900315821,0.528043211,0.736300766,0.403236479
BWA,2017,,0.744532168,0.395828336,0.605693042,0.393603384
BWA,2018,,0.749112308,0.280855685,0.632988632,0.453582108
BWA,2019,,0.702542424,0.400045097,0.509274006,0.498391122
BWA,2020,,0.629279554,0.199554354,0.539952695,0.490897
BWA,2021,,0.685204029,0.354068398,0.614231944,0.457586139
BWA,2022,,,,,
BRA,1990,60.5,,,,
BRA,1991,,,,,
BRA,1992,53.2,,,,
BRA,1993,60.1,,,,
BRA,1994,,,,,
BRA,1995,59.6,,,,
BRA,1996,59.9,-1.86E-02,-0.143133715,0.296933323,0.242076978
BRA,1997,59.8,,,,
BRA,1998,59.6,4.15E-02,-0.201571122,0.327298194,0.332852572
BRA,1999,59,,,,
BRA,2000,,1.32E-02,4.31E-02,0.258442432,0.301593602
BRA,2001,58.4,,,,
BRA,2002,58.1,8.19E-02,-3.46E-02,0.182567075,0.472238034
BRA,2003,57.6,9.02E-02,7.96E-02,0.196701482,0.442828864
BRA,2004,56.5,-2.73E-02,-9.75E-02,3.74E-02,0.388609469
BRA,2005,56.3,-0.15374814,-0.161735713,3.69E-02,0.45767951
BRA,2006,55.6,-0.120479897,-0.398304135,-4.13E-02,0.500075698
BRA,2007,54.9,-8.40E-02,-0.299589753,-2.28E-02,0.537074029
BRA,2008,54,3.44E-03,-0.15749611,7.70E-02,0.568985701
BRA,2009,53.7,-8.00E-02,-0.158917338,0.127607271,0.52199918
BRA,2010,,4.38E-02,-9.42E-02,0.246619865,0.571348906
BRA,2011,52.9,0.168382421,-0.160819367,0.25802207,0.513676167
BRA,2012,53.4,-4.69E-02,-0.169213906,0.173244089,0.477906197
BRA,2013,52.7,-9.77E-02,-0.126656055,0.146290123,0.417426258
BRA,2014,52,-0.365745902,-0.181397632,-2.82E-02,0.471947551
BRA,2015,51.9,-0.433242053,-0.232308552,-0.164282531,0.458866268
BRA,2016,53.3,-0.422299951,-0.221285507,-0.179583877,0.451864898
BRA,2017,53.3,-0.536921918,-0.292603076,-0.116344914,0.448033065
BRA,2018,53.9,-0.458420366,-0.498852432,-0.28046,0.366284221
BRA,2019,53.5,-0.386171013,-0.206858993,-0.109311007,0.302300245
BRA,2020,48.9,-0.407126695,-0.43761009,-9.72E-02,0.295445383
BRA,2021,52.9,-0.477816075,-0.460291952,-0.110795245,0.278196901
BRA,2022,,,,,
VGB,1990,,,,,
VGB,1991,,,,,
VGB,1992,,,,,
VGB,1993,,,,,
VGB,1994,,,,,
VGB,1995,,,,,
VGB,1996,,,,,
VGB,1997,,,,,
VGB,1998,,,,,
VGB,1999,,,,,
VGB,2000,,,,,
VGB,2001,,,,,
VGB,2002,,,,,
VGB,2003,,,,,
VGB,2004,,,,,
VGB,2005,,,,,
VGB,2006,,,,,
VGB,2007,,,,,
VGB,2008,,,,,
VGB,2009,,,,,
VGB,2010,,,,,
VGB,2011,,,,,
VGB,2012,,,,,
VGB,2013,,,,,
VGB,2014,,,,,
VGB,2015,,,,,
VGB,2016,,,,,
VGB,2017,,,,,
VGB,2018,,,,,
VGB,2019,,,,,
VGB,2020,,,,,
VGB,2021,,,,,
VGB,2022,,,,,
BRN,1990,,,,,
BRN,1991,,,,,
BRN,1992,,,,,
BRN,1993,,,,,
BRN,1994,,,,,
BRN,1995,,,,,
BRN,1996,,0.478994995,0.927289665,1.348304272,-0.64997232
BRN,1997,,,,,
BRN,1998,,0.351099044,0.892576635,0.892312944,-0.723196626
BRN,1999,,,,,
BRN,2000,,0.352338552,0.866731763,0.942103505,-0.712918997
BRN,2001,,,,,
BRN,2002,,0.291513354,0.845220685,1.051712155,-0.833585382
BRN,2003,,0.294731706,0.688276529,1.001172066,-0.776591659
BRN,2004,,0.39448899,0.224801153,1.196243405,-0.797836304
BRN,2005,,0.239500239,0.594444633,0.910222888,-0.776663303
BRN,2006,,0.201880708,0.86607492,0.935711622,-1.098655343
BRN,2007,,0.209355533,0.917741776,0.986057281,-1.061536789
BRN,2008,,0.482722253,0.880291998,0.78394568,-1.018134356
BRN,2009,,0.984291792,0.913711667,1.084986091,-0.7307145
BRN,2010,,0.857778549,0.896480978,1.108142734,-0.650570631
BRN,2011,,0.854477346,0.8911888,1.14903605,-0.610339284
BRN,2012,,0.538632572,0.837379038,1.145500064,-0.506374061
BRN,2013,,0.639075041,0.864929259,1.098578215,-0.505072594
BRN,2014,,0.526151538,1.081873417,0.980604351,-0.625015438
BRN,2015,,0.568516076,1.056566596,0.848141491,-0.754139483
BRN,2016,,0.562653184,1.079201698,0.589656472,-0.900963008
BRN,2017,,0.708136737,1.140028715,0.713511765,-0.948658228
BRN,2018,,0.791131794,1.245598555,0.684856713,-0.862689853
BRN,2019,,0.798348665,1.311809182,0.632571876,-0.967858493
BRN,2020,,1.278217196,1.429679275,0.915989935,-0.930800736
BRN,2021,,1.246438384,1.454833269,0.993437648,-0.848210752
BRN,2022,,,,,
BGR,1990,,,,,
BGR,1991,,,,,
BGR,1992,,,,,
BGR,1993,,,,,
BGR,1994,,,,,
BGR,1995,,,,,
BGR,1996,,-0.361505151,-4.26E-02,-0.184434712,0.428986371
BGR,1997,,,,,
BGR,1998,,-0.178232148,-8.35E-02,0.18892239,0.437017411
BGR,1999,,,,,
BGR,2000,,-0.178624526,3.80E-02,0.19995749,0.46049878
BGR,2001,,,,,
BGR,2002,,-0.171931699,0.173596397,0.52767992,0.528531253
BGR,2003,,-8.73E-02,3.05E-02,0.668375254,0.545891941
BGR,2004,,6.82E-02,7.57E-02,0.707843781,0.569690168
BGR,2005,,1.87E-02,0.131950036,0.657545507,0.59489274
BGR,2006,35.7,-0.110585965,-0.136293441,0.616540432,0.577117205
BGR,2007,36.1,-0.231792405,-0.126671836,0.643360615,0.690935314
BGR,2008,33.6,-0.274787337,-0.18058373,0.734121799,0.577976346
BGR,2009,33.8,-0.229267567,6.88E-02,0.694785178,0.560471177
BGR,2010,35.7,-0.237023547,-6.97E-02,0.680432558,0.531482577
BGR,2011,34.3,-0.26926437,-7.56E-02,0.552520037,0.450080156
BGR,2012,36,-0.281460792,-3.15E-02,0.574710846,0.400915593
BGR,2013,36.6,-0.327604949,-1.55E-02,0.549109817,0.337270796
BGR,2014,37.4,-0.302766591,-0.11380437,0.585273623,0.366481721
BGR,2015,38.6,-0.321295172,1.64E-02,0.591456354,0.432587624
BGR,2016,40.6,-0.236125767,0.120276362,0.710182667,0.402202278
BGR,2017,40.4,-0.17138277,0.128312349,0.668624163,0.429832309
BGR,2018,41.3,-0.164292946,0.140734524,0.615697503,0.356660843
BGR,2019,40.3,-0.157977611,0.202311069,0.543415308,0.355631977
BGR,2020,40.5,-0.300079286,-0.182731494,0.474105209,0.261954099
