id,Database
42829,Neisseria
42830,Neisseria
42831,Neisseria
42832,Neisseria
42833,Neisseria
42834,Neisseria
42835,Neisseria
42836,Neisseria
42837,Neisseria
42838,Neisseria
42839,Neisseria
42840,Neisseria
42841,Neisseria
42842,Neisseria
42843,Neisseria
45015,Neisseria
45016,Neisseria
45017,Neisseria
45018,Neisseria
45019,Neisseria
45020,Neisseria
45021,Neisseria
45022,Neisseria
45027,Neisseria
45029,Neisseria
45030,Neisseria
45031,Neisseria
45032,Neisseria
45033,Neisseria
45034,Neisseria
45035,Neisseria
45036,Neisseria
45037,Neisseria
45038,Neisseria
45039,Neisseria
45040,Neisseria
45041,Neisseria
45042,Neisseria
45043,Neisseria
45044,Neisseria
45045,Neisseria
45046,Neisseria
45047,Neisseria
45048,Neisseria
45049,Neisseria
45050,Neisseria
45051,Neisseria
45052,Neisseria
45053,Neisseria
45054,Neisseria
45055,Neisseria
45056,Neisseria
45057,Neisseria
45058,Neisseria
45059,Neisseria
45060,Neisseria
45061,Neisseria
45062,Neisseria
45063,Neisseria
45064,Neisseria
45065,Neisseria
45066,Neisseria
45067,Neisseria
45068,Neisseria
45069,Neisseria
45070,Neisseria
45071,Neisseria
45072,Neisseria
45073,Neisseria
45074,Neisseria
45075,Neisseria
45330,Neisseria
46272,Neisseria
46273,Neisseria
46274,Neisseria
46275,Neisseria
46276,Neisseria
46277,Neisseria
46278,Neisseria
46279,Neisseria
46280,Neisseria
46285,Neisseria
46286,Neisseria
46287,Neisseria
47026,Neisseria
47027,Neisseria
47028,Neisseria
47029,Neisseria
47030,Neisseria
47031,Neisseria
47032,Neisseria
47033,Neisseria
47034,Neisseria
47035,Neisseria
47036,Neisseria
47037,Neisseria
47038,Neisseria
47039,Neisseria
47040,Neisseria
47041,Neisseria
47042,Neisseria
47043,Neisseria
47044,Neisseria
47045,Neisseria
47046,Neisseria
47047,Neisseria
47048,Neisseria
47049,Neisseria
47347,Neisseria
47348,Neisseria
47350,Neisseria
47351,Neisseria
47352,Neisseria
47354,Neisseria
47355,Neisseria
47356,Neisseria
47357,Neisseria
47358,Neisseria
47359,Neisseria
47361,Neisseria
47362,Neisseria
47363,Neisseria
47364,Neisseria
47365,Neisseria
47366,Neisseria
47367,Neisseria
47368,Neisseria
47369,Neisseria
47370,Neisseria
47371,Neisseria
47372,Neisseria
47373,Neisseria
47374,Neisseria
47375,Neisseria
47377,Neisseria
47378,Neisseria
47380,Neisseria
47381,Neisseria
47382,Neisseria
47383,Neisseria
47384,Neisseria
47385,Neisseria
47386,Neisseria
47387,Neisseria
47389,Neisseria
47390,Neisseria
47391,Neisseria
47392,Neisseria
47393,Neisseria
47394,Neisseria
47395,Neisseria
47397,Neisseria
47398,Neisseria
47399,Neisseria
47401,Neisseria
47402,Neisseria
47403,Neisseria
47404,Neisseria
47405,Neisseria
47407,Neisseria
47408,Neisseria
47409,Neisseria
47410,Neisseria
47411,Neisseria
47412,Neisseria
47413,Neisseria
47415,Neisseria
47416,Neisseria
47417,Neisseria
47418,Neisseria
47419,Neisseria
47420,Neisseria
47421,Neisseria
47422,Neisseria
47423,Neisseria
47424,Neisseria
47425,Neisseria
47426,Neisseria
47427,Neisseria
47428,Neisseria
47429,Neisseria
47430,Neisseria
47431,Neisseria
47432,Neisseria
47434,Neisseria
47435,Neisseria
47436,Neisseria
47437,Neisseria
47438,Neisseria
47439,Neisseria
47440,Neisseria
47441,Neisseria
47442,Neisseria
47443,Neisseria
47444,Neisseria
47446,Neisseria
47448,Neisseria
47449,Neisseria
47450,Neisseria
47451,Neisseria
47452,Neisseria
47453,Neisseria
47454,Neisseria
47455,Neisseria
47457,Neisseria
47458,Neisseria
47460,Neisseria
47461,Neisseria
47462,Neisseria
47464,Neisseria
47465,Neisseria
47466,Neisseria
47468,Neisseria
47469,Neisseria
47470,Neisseria
47471,Neisseria
47472,Neisseria
47474,Neisseria
47476,Neisseria
47478,Neisseria
47479,Neisseria
47480,Neisseria
47481,Neisseria
47482,Neisseria
47483,Neisseria
47484,Neisseria
47485,Neisseria
47486,Neisseria
47488,Neisseria
47489,Neisseria
47490,Neisseria
47491,Neisseria
47492,Neisseria
47493,Neisseria
47494,Neisseria
47495,Neisseria
47496,Neisseria
47497,Neisseria
47498,Neisseria
47499,Neisseria
47501,Neisseria
47502,Neisseria
47503,Neisseria
47504,Neisseria
47505,Neisseria
47506,Neisseria
47507,Neisseria
47508,Neisseria
47509,Neisseria
47510,Neisseria
47511,Neisseria
47512,Neisseria
47513,Neisseria
47514,Neisseria
47515,Neisseria
47516,Neisseria
47517,Neisseria
47518,Neisseria
47519,Neisseria
47520,Neisseria
47521,Neisseria
47522,Neisseria
47523,Neisseria
47524,Neisseria
47525,Neisseria
47527,Neisseria
47528,Neisseria
47529,Neisseria
47530,Neisseria
47531,Neisseria
47532,Neisseria
47533,Neisseria
47534,Neisseria
47535,Neisseria
47536,Neisseria
47537,Neisseria
47538,Neisseria
47539,Neisseria
47540,Neisseria
47541,Neisseria
47542,Neisseria
47543,Neisseria
47544,Neisseria
47545,Neisseria
47546,Neisseria
47547,Neisseria
47548,Neisseria
47549,Neisseria
47550,Neisseria
47551,Neisseria
47552,Neisseria
47553,Neisseria
47554,Neisseria
47555,Neisseria
47556,Neisseria
47557,Neisseria
47558,Neisseria
47559,Neisseria
47560,Neisseria
47561,Neisseria
47562,Neisseria
47563,Neisseria
47564,Neisseria
47565,Neisseria
47566,Neisseria
47567,Neisseria
47568,Neisseria
47569,Neisseria
47570,Neisseria
47571,Neisseria
47572,Neisseria
47573,Neisseria
47574,Neisseria
47575,Neisseria
47576,Neisseria
47577,Neisseria
47578,Neisseria
47579,Neisseria
47580,Neisseria
47581,Neisseria
47582,Neisseria
47583,Neisseria
47584,Neisseria
47585,Neisseria
47586,Neisseria
47587,Neisseria
47588,Neisseria
47589,Neisseria
47590,Neisseria
47591,Neisseria
47592,Neisseria
47593,Neisseria
47594,Neisseria
47595,Neisseria
47596,Neisseria
47597,Neisseria
47598,Neisseria
47599,Neisseria
47600,Neisseria
47601,Neisseria
47602,Neisseria
47603,Neisseria
47604,Neisseria
47605,Neisseria
47606,Neisseria
47607,Neisseria
47608,Neisseria
47609,Neisseria
47610,Neisseria
47611,Neisseria
47612,Neisseria
47613,Neisseria
47614,Neisseria
47615,Neisseria
47616,Neisseria
47617,Neisseria
47618,Neisseria
47619,Neisseria
47620,Neisseria
47621,Neisseria
47622,Neisseria
47623,Neisseria
47624,Neisseria
47625,Neisseria
47626,Neisseria
47627,Neisseria
47628,Neisseria
47629,Neisseria
47630,Neisseria
47631,Neisseria
47632,Neisseria
47633,Neisseria
47634,Neisseria
47635,Neisseria
47636,Neisseria
47637,Neisseria
47638,Neisseria
47639,Neisseria
47640,Neisseria
47641,Neisseria
47642,Neisseria
47643,Neisseria
47644,Neisseria
47645,Neisseria
47646,Neisseria
47647,Neisseria
47648,Neisseria
47649,Neisseria
47650,Neisseria
47651,Neisseria
47652,Neisseria
47653,Neisseria
47654,Neisseria
47655,Neisseria
47656,Neisseria
47657,Neisseria
47658,Neisseria
47659,Neisseria
47660,Neisseria
47661,Neisseria
47662,Neisseria
47663,Neisseria
47664,Neisseria
47665,Neisseria
47666,Neisseria
47667,Neisseria
47668,Neisseria
47669,Neisseria
47670,Neisseria
47671,Neisseria
47672,Neisseria
47673,Neisseria
47674,Neisseria
47675,Neisseria
47676,Neisseria
47677,Neisseria
47678,Neisseria
47679,Neisseria
47680,Neisseria
47681,Neisseria
47682,Neisseria
47683,Neisseria
47684,Neisseria
47685,Neisseria
47686,Neisseria
47687,Neisseria
47688,Neisseria
47689,Neisseria
47690,Neisseria
47691,Neisseria
47692,Neisseria
47693,Neisseria
47694,Neisseria
47695,Neisseria
47696,Neisseria
47697,Neisseria
47698,Neisseria
47699,Neisseria
47700,Neisseria
47701,Neisseria
47702,Neisseria
47703,Neisseria
47704,Neisseria
47705,Neisseria
47706,Neisseria
47707,Neisseria
47708,Neisseria
47709,Neisseria
47710,Neisseria
47711,Neisseria
47712,Neisseria
47713,Neisseria
47714,Neisseria
47715,Neisseria
47716,Neisseria
47717,Neisseria
47718,Neisseria
47719,Neisseria
47720,Neisseria
47721,Neisseria
47722,Neisseria
47723,Neisseria
47724,Neisseria
47725,Neisseria
47726,Neisseria
47727,Neisseria
47728,Neisseria
47729,Neisseria
47730,Neisseria
47731,Neisseria
47732,Neisseria
47734,Neisseria
47735,Neisseria
47736,Neisseria
47737,Neisseria
47738,Neisseria
47739,Neisseria
47740,Neisseria
47741,Neisseria
47742,Neisseria
47743,Neisseria
47744,Neisseria
47745,Neisseria
47746,Neisseria
47747,Neisseria
47748,Neisseria
47749,Neisseria
47750,Neisseria
47751,Neisseria
47752,Neisseria
47753,Neisseria
47754,Neisseria
47755,Neisseria
47756,Neisseria
47757,Neisseria
47758,Neisseria
47759,Neisseria
47760,Neisseria
47761,Neisseria
47762,Neisseria
47763,Neisseria
47764,Neisseria
47765,Neisseria
47766,Neisseria
47767,Neisseria
47768,Neisseria
47769,Neisseria
47770,Neisseria
47771,Neisseria
47772,Neisseria
47773,Neisseria
47774,Neisseria
47775,Neisseria
47776,Neisseria
47777,Neisseria
47778,Neisseria
47779,Neisseria
47780,Neisseria
47781,Neisseria
47782,Neisseria
47783,Neisseria
47784,Neisseria
47785,Neisseria
47786,Neisseria
47787,Neisseria
47788,Neisseria
47789,Neisseria
47790,Neisseria
47791,Neisseria
47792,Neisseria
47793,Neisseria
47794,Neisseria
47795,Neisseria
47796,Neisseria
47797,Neisseria
47798,Neisseria
47799,Neisseria
47800,Neisseria
47801,Neisseria
47802,Neisseria
47803,Neisseria
47805,Neisseria
47806,Neisseria
47807,Neisseria
47808,Neisseria
47809,Neisseria
47810,Neisseria
47811,Neisseria
47812,Neisseria
47813,Neisseria
47814,Neisseria
47815,Neisseria
47816,Neisseria
47817,Neisseria
47818,Neisseria
47819,Neisseria
47820,Neisseria
47821,Neisseria
47822,Neisseria
47823,Neisseria
47824,Neisseria
47825,Neisseria
47827,Neisseria
47828,Neisseria
47829,Neisseria
47830,Neisseria
47831,Neisseria
47832,Neisseria
47833,Neisseria
47835,Neisseria
47836,Neisseria
47837,Neisseria
47838,Neisseria
47839,Neisseria
47840,Neisseria
47841,Neisseria
47842,Neisseria
47843,Neisseria
47844,Neisseria
47845,Neisseria
47846,Neisseria
47847,Neisseria
47848,Neisseria
47849,Neisseria
47850,Neisseria
47851,Neisseria
47852,Neisseria
47853,Neisseria
47854,Neisseria
47855,Neisseria
47856,Neisseria
47857,Neisseria
47858,Neisseria
47859,Neisseria
47860,Neisseria
47861,Neisseria
47862,Neisseria
47863,Neisseria
47864,Neisseria
47865,Neisseria
47866,Neisseria
47867,Neisseria
47868,Neisseria
47869,Neisseria
47870,Neisseria
47871,Neisseria
47872,Neisseria
47873,Neisseria
47874,Neisseria
47875,Neisseria
47876,Neisseria
47877,Neisseria
47878,Neisseria
47879,Neisseria
47880,Neisseria
47881,Neisseria
47882,Neisseria
47883,Neisseria
47884,Neisseria
47885,Neisseria
47886,Neisseria
47887,Neisseria
47888,Neisseria
47889,Neisseria
47890,Neisseria
47891,Neisseria
47892,Neisseria
47893,Neisseria
47894,Neisseria
47895,Neisseria
47896,Neisseria
47897,Neisseria
47898,Neisseria
47900,Neisseria
47901,Neisseria
47902,Neisseria
47903,Neisseria
47904,Neisseria
47905,Neisseria
47906,Neisseria
47907,Neisseria
47908,Neisseria
47909,Neisseria
47910,Neisseria
47911,Neisseria
47912,Neisseria
47913,Neisseria
47914,Neisseria
47915,Neisseria
47916,Neisseria
47917,Neisseria
47918,Neisseria
47919,Neisseria
47920,Neisseria
47921,Neisseria
47922,Neisseria
47923,Neisseria
47924,Neisseria
47925,Neisseria
47926,Neisseria
47927,Neisseria
47928,Neisseria
47929,Neisseria
47930,Neisseria
47931,Neisseria
47932,Neisseria
47933,Neisseria
47934,Neisseria
47935,Neisseria
47936,Neisseria
47937,Neisseria
47938,Neisseria
47939,Neisseria
47940,Neisseria
47941,Neisseria
47942,Neisseria
47943,Neisseria
47944,Neisseria
47945,Neisseria
47946,Neisseria
47947,Neisseria
47948,Neisseria
47949,Neisseria
47950,Neisseria
47951,Neisseria
47952,Neisseria
47953,Neisseria
47954,Neisseria
47955,Neisseria
47956,Neisseria
47957,Neisseria
47958,Neisseria
47959,Neisseria
47960,Neisseria
47961,Neisseria
47962,Neisseria
47963,Neisseria
47964,Neisseria
47965,Neisseria
47966,Neisseria
47967,Neisseria
47968,Neisseria
47969,Neisseria
47970,Neisseria
47971,Neisseria
47972,Neisseria
47973,Neisseria
47974,Neisseria
47975,Neisseria
47976,Neisseria
47977,Neisseria
47978,Neisseria
47979,Neisseria
47980,Neisseria
47981,Neisseria
47982,Neisseria
47983,Neisseria
47984,Neisseria
47985,Neisseria
47986,Neisseria
47987,Neisseria
47988,Neisseria
47989,Neisseria
47990,Neisseria
47991,Neisseria
47992,Neisseria
47993,Neisseria
47994,Neisseria
47995,Neisseria
47996,Neisseria
47997,Neisseria
47998,Neisseria
47999,Neisseria
48000,Neisseria
48001,Neisseria
48002,Neisseria
48003,Neisseria
48005,Neisseria
48006,Neisseria
48007,Neisseria
48008,Neisseria
48010,Neisseria
48012,Neisseria
48013,Neisseria
48014,Neisseria
48015,Neisseria
48016,Neisseria
48017,Neisseria
48018,Neisseria
48019,Neisseria
48021,Neisseria
48022,Neisseria
48023,Neisseria
48024,Neisseria
48025,Neisseria
48026,Neisseria
48027,Neisseria
48028,Neisseria
48029,Neisseria
48030,Neisseria
48031,Neisseria
48033,Neisseria
48034,Neisseria
48035,Neisseria
48036,Neisseria
48037,Neisseria
48038,Neisseria
48039,Neisseria
48040,Neisseria
48041,Neisseria
48042,Neisseria
48043,Neisseria
48044,Neisseria
48045,Neisseria
48046,Neisseria
48047,Neisseria
48048,Neisseria
48049,Neisseria
48050,Neisseria
48051,Neisseria
48052,Neisseria
48054,Neisseria
48055,Neisseria
48056,Neisseria
48057,Neisseria
48058,Neisseria
48059,Neisseria
48060,Neisseria
48061,Neisseria
48062,Neisseria
48063,Neisseria
48064,Neisseria
48065,Neisseria
48066,Neisseria
48067,Neisseria
48068,Neisseria
48069,Neisseria
48070,Neisseria
48071,Neisseria
48072,Neisseria
48073,Neisseria
48074,Neisseria
48075,Neisseria
48076,Neisseria
48077,Neisseria
48078,Neisseria
48079,Neisseria
48080,Neisseria
48081,Neisseria
48082,Neisseria
48083,Neisseria
48084,Neisseria
48085,Neisseria
48086,Neisseria
48087,Neisseria
48088,Neisseria
48089,Neisseria
48090,Neisseria
48091,Neisseria
48092,Neisseria
48093,Neisseria
48094,Neisseria
48095,Neisseria
48096,Neisseria
48097,Neisseria
48098,Neisseria
48099,Neisseria
48100,Neisseria
48101,Neisseria
48102,Neisseria
48103,Neisseria
48104,Neisseria
48105,Neisseria
48106,Neisseria
48107,Neisseria
48108,Neisseria
48109,Neisseria
48110,Neisseria
48111,Neisseria
48112,Neisseria
48113,Neisseria
48114,Neisseria
48115,Neisseria
48116,Neisseria
48117,Neisseria
48118,Neisseria
48119,Neisseria
48120,Neisseria
48121,Neisseria
48122,Neisseria
48123,Neisseria
48124,Neisseria
48125,Neisseria
48126,Neisseria
48127,Neisseria
48128,Neisseria
48129,Neisseria
48130,Neisseria
48131,Neisseria
48132,Neisseria
48133,Neisseria
48134,Neisseria
48135,Neisseria
48136,Neisseria
48137,Neisseria
48138,Neisseria
48139,Neisseria
48140,Neisseria
48141,Neisseria
48142,Neisseria
48143,Neisseria
48144,Neisseria
48145,Neisseria
48146,Neisseria
48147,Neisseria
48148,Neisseria
48149,Neisseria
48150,Neisseria
48151,Neisseria
48152,Neisseria
48154,Neisseria
48155,Neisseria
48156,Neisseria
48157,Neisseria
48158,Neisseria
48159,Neisseria
48160,Neisseria
48161,Neisseria
48162,Neisseria
48163,Neisseria
48164,Neisseria
48165,Neisseria
48166,Neisseria
48167,Neisseria
48168,Neisseria
48169,Neisseria
48170,Neisseria
48171,Neisseria
48172,Neisseria
48173,Neisseria
48174,Neisseria
48175,Neisseria
48176,Neisseria
48177,Neisseria
48178,Neisseria
48179,Neisseria
48180,Neisseria
48181,Neisseria
48182,Neisseria
48183,Neisseria
48184,Neisseria
48185,Neisseria
48186,Neisseria
48187,Neisseria
48188,Neisseria
48189,Neisseria
48190,Neisseria
48192,Neisseria
48193,Neisseria
48194,Neisseria
48195,Neisseria
48196,Neisseria
48197,Neisseria
48198,Neisseria
48199,Neisseria
48200,Neisseria
48201,Neisseria
48202,Neisseria
48203,Neisseria
48204,Neisseria
48205,Neisseria
48206,Neisseria
48207,Neisseria
48208,Neisseria
48209,Neisseria
48210,Neisseria
48211,Neisseria
48212,Neisseria
48213,Neisseria
48214,Neisseria
48215,Neisseria
48217,Neisseria
48219,Neisseria
48220,Neisseria
48221,Neisseria
48222,Neisseria
48223,Neisseria
48224,Neisseria
48225,Neisseria
48226,Neisseria
48227,Neisseria
48228,Neisseria
48229,Neisseria
48230,Neisseria
48231,Neisseria
48232,Neisseria
48233,Neisseria
48234,Neisseria
48235,Neisseria
48236,Neisseria
48237,Neisseria
48238,Neisseria
48239,Neisseria
48240,Neisseria
48241,Neisseria
48242,Neisseria
48243,Neisseria
48244,Neisseria
48245,Neisseria
48246,Neisseria
48247,Neisseria
48248,Neisseria
48249,Neisseria
48250,Neisseria
48251,Neisseria
48252,Neisseria
48254,Neisseria
48255,Neisseria
48256,Neisseria
48257,Neisseria
48258,Neisseria
48259,Neisseria
48260,Neisseria
48261,Neisseria
48262,Neisseria
48264,Neisseria
48265,Neisseria
48266,Neisseria
48267,Neisseria
48268,Neisseria
48271,Neisseria
48272,Neisseria
48273,Neisseria
48274,Neisseria
48275,Neisseria
48277,Neisseria
48278,Neisseria
48279,Neisseria
48280,Neisseria
48281,Neisseria
48282,Neisseria
48284,Neisseria
48285,Neisseria
48286,Neisseria
48287,Neisseria
48289,Neisseria
48290,Neisseria
48291,Neisseria
48292,Neisseria
48293,Neisseria
48294,Neisseria
48295,Neisseria
48296,Neisseria
48297,Neisseria
48298,Neisseria
48299,Neisseria
48301,Neisseria
48302,Neisseria
48304,Neisseria
48305,Neisseria
48306,Neisseria
48307,Neisseria
48308,Neisseria
48309,Neisseria
48310,Neisseria
48311,Neisseria
48312,Neisseria
48313,Neisseria
48316,Neisseria
48317,Neisseria
48318,Neisseria
48319,Neisseria
48320,Neisseria
48321,Neisseria
48322,Neisseria
48323,Neisseria
48324,Neisseria
48325,Neisseria
48326,Neisseria
48327,Neisseria
48328,Neisseria
48330,Neisseria
48331,Neisseria
48334,Neisseria
48335,Neisseria
48336,Neisseria
48338,Neisseria
48339,Neisseria
48340,Neisseria
48341,Neisseria
48343,Neisseria
48344,Neisseria
48345,Neisseria
48346,Neisseria
48348,Neisseria
48349,Neisseria
48351,Neisseria
48352,Neisseria
48353,Neisseria
48354,Neisseria
48355,Neisseria
48356,Neisseria
48357,Neisseria
48358,Neisseria
48359,Neisseria
48360,Neisseria
48361,Neisseria
48362,Neisseria
48363,Neisseria
48365,Neisseria
48366,Neisseria
48368,Neisseria
48369,Neisseria
48370,Neisseria
48371,Neisseria
48372,Neisseria
48373,Neisseria
48374,Neisseria
48375,Neisseria
48376,Neisseria
48377,Neisseria
48378,Neisseria
48379,Neisseria
48381,Neisseria
48382,Neisseria
48384,Neisseria
48385,Neisseria
48386,Neisseria
48387,Neisseria
48388,Neisseria
48389,Neisseria
48390,Neisseria
48391,Neisseria
48392,Neisseria
48395,Neisseria
