iso3,year,rural,rural_growth,urban,urban_growth,air_pollution,ag_land
GMB,1990,61.688,2.2628647,38.312,6.883772904,60.38782104,57.50988142
GMB,1991,60.59,2.245696627,39.41,6.867393578,..,57.50988142
GMB,1992,59.48,2.097527885,40.52,6.723935655,..,54.15019763
GMB,1993,58.414,1.777875855,41.586,6.183121831,..,54.0513834
GMB,1994,57.528,1.637036477,42.472,5.273487223,..,55.03952569
GMB,1995,56.638,1.404494149,43.362,5.037490153,59.87209076,55.03952569
GMB,1996,55.742,1.333860459,44.258,4.973895989,..,55.03952569
GMB,1997,54.845,1.300244266,45.155,4.92887818,..,55.03952569
GMB,1998,53.943,1.273713311,46.057,4.909984037,..,56.02766798
GMB,1999,53.039,1.238929135,46.961,4.872764802,..,56.02766798
GMB,2000,52.132,1.171607119,47.868,4.809358172,59.47831452,50
GMB,2001,51.225,1.118593254,48.775,4.750765999,..,47.82608696
GMB,2002,50.317,1.06170831,49.683,4.694725696,..,48.51778656
GMB,2003,49.445,1.103510156,50.555,4.591574465,..,46.54150198
GMB,2004,48.712,1.399063584,51.288,4.332180681,..,47.23320158
GMB,2005,47.98,1.428350091,52.02,4.359495257,55.3530761,47.92490119
GMB,2006,47.249,1.485685937,52.751,4.416585107,..,49.01185771
GMB,2007,46.519,1.526439898,53.481,4.457789443,..,49.01185771
GMB,2008,45.789,1.52328503,54.211,4.460730685,..,55.92885375
GMB,2009,45.063,1.515435756,54.937,4.443951552,..,61.46245059
GMB,2010,44.338,1.479192342,55.662,4.412243421,54.96105771,63.63636364
GMB,2011,43.616,1.455221292,56.384,4.38583159,56.9350963,63.63636364
GMB,2012,42.895,1.42767455,57.105,4.36513947,62.12654192,63.63636364
GMB,2013,42.18,1.370319958,57.82,4.295494657,51.51717091,63.63636364
GMB,2014,41.472,1.281542954,58.528,4.19140572,53.61781493,63.63636364
GMB,2015,40.772,1.1844799,59.228,4.075764597,61.80443087,63.63636364
GMB,2016,40.082,1.097319163,59.918,3.962237171,57.52369277,63.63636364
GMB,2017,39.401,1.009867752,60.599,3.853630488,61.41990384,62.64822134
GMB,2018,38.73,0.923658354,61.27,3.742600951,58.00293314,62.64822134
GMB,2019,38.069,0.8612988,61.931,3.655721232,58.08072376,62.64822134
GMB,2020,37.418,0.837228935,62.582,3.607885889,..,62.64822134
GMB,2021,36.778,0.803605068,63.222,3.546248166,..,62.64822134
GMB,2022,36.148,0.744358437,63.852,3.463684796,..,..
GEO,1990,44.962,0.505891722,55.038,-0.460359304,19.00295967,..
GEO,1991,45.201,1.233631682,54.799,0.268281554,..,..
GEO,1992,45.441,1.304069301,54.559,0.335584058,..,46.46711757
GEO,1993,45.68,1.293121564,54.32,0.329551199,..,45.01367103
GEO,1994,45.92,-1.015394525,54.08,-1.982249472,..,44.56756368
GEO,1995,46.159,-3.238586238,53.841,-4.200641231,19.19401083,43.86242625
GEO,1996,46.4,-3.108816842,53.6,-4.078147119,..,43.67534897
GEO,1997,46.64,-2.691614629,53.36,-3.656280542,..,43.70413009
GEO,1998,46.88,-1.960939863,53.12,-2.925032556,..,43.81925457
GEO,1999,47.121,-1.544639763,52.879,-2.512077108,..,43.15728882
GEO,2000,47.362,-1.434449614,52.638,-2.401458557,17.21162364,43.17167938
GEO,2001,47.602,-1.045785186,52.398,-2.008223136,..,43.21485106
GEO,2002,47.559,-0.987632743,52.441,-0.815217755,..,43.22924162
GEO,2003,47.17,-1.496656423,52.83,6.37E-02,..,43.25802274
GEO,2004,46.782,-1.445238514,53.218,0.112500652,..,35.861275
GEO,2005,46.395,-1.465990478,53.605,8.93E-02,16.51679403,36.26421068
GEO,2006,46.008,-1.406100223,53.992,0.150848035,..,36.23542956
GEO,2007,45.621,-1.366341714,54.379,0.192552046,..,36.221039
GEO,2008,45.235,-1.15350452,54.765,0.403545544,..,36.17786732
GEO,2009,44.85,-1.7429394,55.15,-0.187640082,..,35.94761836
GEO,2010,44.465,-1.591598357,55.535,-3.38E-02,17.80213302,35.40077709
GEO,2011,44.081,-1.669504655,55.919,-0.113096107,19.82880145,35.14750324
GEO,2012,43.697,-1.611524662,56.303,-5.22E-02,20.13867477,35.0410131
GEO,2013,43.315,-1.179006618,56.685,0.375199997,19.58915924,35.7763707
GEO,2014,42.933,-0.838876895,57.067,0.718598583,19.38130856,34.76759246
GEO,2015,42.552,-0.733936139,57.448,0.822919001,18.48419633,34.79781263
GEO,2016,42.163,-0.858530992,57.837,0.734644622,17.68579608,34.45100014
GEO,2017,41.769,-0.925479746,58.231,0.692303719,18.02704398,34.31860699
GEO,2018,41.368,-1.003703788,58.632,0.647230647,17.81426399,34.16606706
GEO,2019,40.961,-1.160313062,59.039,0.520212544,17.85586499,34.14304216
GEO,2020,40.547,-0.947171275,59.453,0.767418224,..,34.21931213
GEO,2021,40.128,-1.418405768,59.872,0.322666414,..,34.24809325
GEO,2022,39.703,-0.959845542,60.297,0.812214346,..,..
DEU,1990,26.882,0.335124557,73.118,1.056365142,20.5580271,51.64838312
DEU,1991,26.731,0.165309318,73.269,0.934907555,..,49.08200384
DEU,1992,26.64,0.419335734,73.36,0.884470377,..,48.55211526
DEU,1993,26.503,0.141800163,73.497,0.843967295,..,49.15788268
DEU,1994,26.29,-0.460071969,73.71,0.636244936,..,49.57749706
DEU,1995,26.078,-0.515756838,73.922,0.581105997,18.63671331,49.67917502
DEU,1996,25.867,-0.522928221,74.133,0.574504624,..,49.66341058
DEU,1997,25.658,-0.664944089,74.342,0.427841044,..,49.64045266
DEU,1998,25.449,-0.802753303,74.551,0.295882538,..,49.77651711
DEU,1999,25.242,-0.752086269,74.758,0.341913194,..,49.14894836
DEU,2000,25.035,-0.688009709,74.965,0.411941894,16.43916499,48.91245164
DEU,2001,24.83,-0.654000976,75.17,0.44131365,..,48.82201204
DEU,2002,24.626,-0.65684916,75.374,0.439144631,..,48.63555581
DEU,2003,24.423,-0.772385227,75.577,0.324324959,..,48.74000172
DEU,2004,24.221,-0.852240951,75.779,0.245211653,..,48.77999828
DEU,2005,24.02,-0.890098299,75.98,0.2081153,15.08202344,48.83300837
DEU,2006,23.821,-0.944725877,76.179,0.148771506,..,48.59486121
DEU,2007,23.622,-0.972624936,76.378,0.127167671,..,48.61330198
DEU,2008,23.425,-1.02760728,76.575,6.75E-02,..,48.53569687
DEU,2009,23.229,-1.093614698,76.771,2.25E-03,..,48.43808267
DEU,2010,23.034,-0.99621059,76.966,0.100481934,16.08934354,47.91003242
DEU,2011,22.84,-2.699515016,77.16,-1.601972315,15.57511307,47.96591692
DEU,2012,22.83,0.143933886,77.17,0.200687484,13.8086903,47.81086819
DEU,2013,22.82,0.229090401,77.18,0.285857247,13.57835046,47.85886265
DEU,2014,22.81,0.373045523,77.19,0.429833546,12.24528447,47.93637145
DEU,2015,22.8,0.82185231,77.2,0.878656939,12.72693664,47.95906667
DEU,2016,22.776,0.701902386,77.224,0.838301068,11.77992518,47.68433707
DEU,2017,22.739,0.211141646,77.261,0.421625392,11.88161987,47.76311647
DEU,2018,22.688,7.60E-02,77.312,0.366515156,11.92460308,47.64153644
DEU,2019,22.624,-5.70E-02,77.376,0.308266936,11.80580716,47.70027763
DEU,2020,22.547,-0.25923313,77.453,0.181157523,..,47.49706632
DEU,2021,22.456,-0.362094669,77.544,0.159749771,..,47.48561779
DEU,2022,22.352,0.592423075,77.648,1.190654805,..,..
GHA,1990,63.559,1.457760347,36.441,4.588479599,58.50614317,55.49793443
GHA,1991,62.83,1.380795137,37.17,4.515123624,..,55.90225894
GHA,1992,62.095,1.304792319,37.905,4.439627086,..,55.90225894
GHA,1993,61.356,1.248256347,38.644,4.376361925,..,56.25384548
GHA,1994,60.61,1.135290991,39.39,4.27062197,..,56.69332865
GHA,1995,59.86,1.063678556,40.14,4.194963586,49.43767636,57.57229498
GHA,1996,59.104,1.025615609,40.896,4.162489909,..,58.45126132
GHA,1997,58.346,1.057741234,41.654,4.185034594,..,59.69365826
GHA,1998,57.582,1.097581746,42.418,4.233212225,..,57.06781533
GHA,1999,56.816,1.099901827,43.184,4.228819121,..,57.3945258
GHA,2000,56.071,1.196595084,43.929,4.226983348,60.34547396,56.10231212
GHA,2001,55.399,1.454047785,44.601,4.177928313,..,56.68467434
GHA,2002,54.725,1.524288141,45.275,4.248254543,..,57.35466072
GHA,2003,54.049,1.471471693,45.951,4.196494828,..,55.33589347
GHA,2004,53.37,1.404682849,46.63,4.135760588,..,52.16477938
GHA,2005,52.692,1.381377824,47.308,4.103427598,52.84830506,53.26351235
GHA,2006,52.012,1.340250738,47.988,4.066309976,..,52.93043992
GHA,2007,51.331,1.287501883,48.669,4.014595326,..,54.81344818
GHA,2008,50.649,1.234789564,49.351,3.963903055,..,52.75890261
GHA,2009,49.969,1.183833817,50.031,3.903987082,..,54.10242287
GHA,2010,49.287,1.095754383,50.713,3.823939622,50.08807979,54.49783774
GHA,2011,48.606,1.046844716,51.394,3.772095787,53.47816985,54.09091017
GHA,2012,47.927,1.053798392,52.073,3.773111837,54.52706673,54.27765843
GHA,2013,47.252,1.034021586,52.748,3.740356548,47.78909296,54.77312165
GHA,2014,46.581,0.977424431,53.419,3.671704153,46.9526973,54.38452492
GHA,2015,45.914,0.922001492,54.086,3.605160954,60.48227972,54.56409642
GHA,2016,45.251,0.884854152,54.749,3.557754668,59.661617,54.31107585
GHA,2017,44.593,0.770153305,55.407,3.429632929,55.93672757,53.10698734
GHA,2018,43.94,0.647501577,56.06,3.294336639,54.23685549,53.69403885
GHA,2019,43.293,0.605517789,56.707,3.236444646,53.98926008,54.84738639
GHA,2020,42.651,0.572246227,57.349,3.192042501,..,55.39301991
GHA,2021,42.015,0.505341525,57.985,3.110640633,..,55.39301991
GHA,2022,41.385,0.428164103,58.615,3.019610067,..,..
GIB,1990,0,..,100,-1.348988732,..,..
GIB,1991,0,..,100,-1.211689624,..,..
GIB,1992,0,..,100,-0.159457138,..,..
GIB,1993,0,..,100,0.639996265,..,..
GIB,1994,0,..,100,0.602943003,..,..
GIB,1995,0,..,100,0.475372965,..,..
GIB,1996,0,..,100,0.287780466,..,..
GIB,1997,0,..,100,0.265189512,..,..
GIB,1998,0,..,100,0.260869713,..,..
GIB,1999,0,..,100,0.213262086,..,..
GIB,2000,0,..,100,0.165957178,..,..
GIB,2001,0,..,100,-7.21E-02,..,..
GIB,2002,0,..,100,0.614966065,..,..
GIB,2003,0,..,100,1.455723036,..,..
GIB,2004,0,..,100,1.4557319,..,..
GIB,2005,0,..,100,1.517196596,..,..
GIB,2006,0,..,100,1.470865099,..,..
GIB,2007,0,..,100,1.372896377,..,..
GIB,2008,0,..,100,1.331277734,..,..
GIB,2009,0,..,100,1.375456613,..,..
GIB,2010,0,..,100,1.427191957,..,..
GIB,2011,0,..,100,1.394492365,..,..
GIB,2012,0,..,100,1.437521818,..,..
GIB,2013,0,..,100,0.777442704,..,..
GIB,2014,0,..,100,0.126420318,..,..
GIB,2015,0,..,100,0.209321015,..,..
GIB,2016,0,..,100,0.138280732,..,..
GIB,2017,0,..,100,0.113554419,..,..
GIB,2018,0,..,100,0.140996192,..,..
GIB,2019,0,..,100,0.113265896,..,..
GIB,2020,0,..,100,7.34E-02,..,..
GIB,2021,0,..,100,-0.122365337,..,..
GIB,2022,0,..,100,-6.12E-02,..,..
GRC,1990,28.533,0.401084974,71.467,1.321212332,20.37743795,71.54383243
GRC,1991,28.365,0.60979873,71.635,1.435158819,..,71.09387122
GRC,1992,28.243,0.33286447,71.757,0.934038999,..,71.11714507
GRC,1993,28.122,0.158913124,71.878,0.756746029,..,71.06283941
GRC,1994,28.002,7.31E-02,71.998,0.66752056,..,71.14041893
GRC,1995,27.881,3.42E-02,72.119,0.635109319,20.07166871,71.09387122
GRC,1996,27.761,9.34E-03,72.239,0.606925097,..,71.15593483
GRC,1997,27.642,6.37E-02,72.358,0.657865751,..,69.70519783
GRC,1998,27.522,0.119135584,72.478,0.719920109,..,68.13033359
GRC,1999,27.403,-4.98E-02,72.597,0.547519475,..,67.26144298
GRC,2000,27.284,-2.61E-02,72.716,0.572820546,20.71409122,66.16757176
GRC,2001,27.087,-0.204771056,72.913,0.790435679,..,65.46159814
GRC,2002,26.697,-1.083708341,73.303,0.900026595,..,64.72459271
GRC,2003,26.311,-1.217790233,73.689,0.763851549,..,64.01861908
GRC,2004,25.927,-1.222804073,74.073,0.76716829,..,62.68425136
GRC,2005,25.548,-1.179322013,74.452,0.803596722,19.15743208,62.10240497
GRC,2006,25.173,-1.178363433,74.827,0.802744715,..,61.0007758
GRC,2007,24.801,-1.234046237,75.199,0.750673417,..,60.14740109
GRC,2008,24.432,-1.233576699,75.568,0.754959747,..,59.4026377
GRC,2009,24.068,-1.238022978,75.932,0.743552267,..,58.65011637
GRC,2010,23.708,-1.378168421,76.292,0.601864645,19.06202926,58.09930178
GRC,2011,23.351,-1.665241407,76.649,0.318901464,19.73341964,57.37781226
GRC,2012,22.996,-2.072695833,77.004,-7.87E-02,17.37070897,56.50116369
GRC,2013,22.645,-2.263253776,77.355,-0.270332501,16.69353,55.49262995
GRC,2014,22.298,-2.210331234,77.702,-0.218532603,15.72743666,48.10705974
GRC,2015,21.954,-2.213599773,78.046,-0.217128484,16.04385798,48.09154383
GRC,2016,21.613,-1.981347927,78.387,2.01E-02,14.46980163,47.60279286
GRC,2017,21.276,-1.769309061,78.724,0.231212226,14.43912017,46.96307836
GRC,2018,20.942,-1.785205019,79.058,0.220496954,14.51537033,46.11086424
GRC,2019,20.612,-1.693682732,79.388,0.311210821,14.2538714,45.5173623
GRC,2020,20.285,-1.813734798,79.715,0.196455024,..,45.5173623
GRC,2021,19.962,-2.142866618,80.038,-0.133384917,..,45.5173623
GRC,2022,19.643,-2.31531718,80.357,-0.306597731,..,..
GRL,1990,20.302,-1.110045756,79.698,0.966015812,6.745468652,0.69300556
GRL,1991,19.967,-1.841804411,80.033,0.238927196,..,0.693883524
GRL,1992,19.699,-1.710999148,80.301,-2.70E-02,..,0.694761487
GRL,1993,19.497,-1.219076789,80.503,7.20E-02,..,0.69563945
GRL,1994,19.297,-0.484352661,80.703,0.788994096,..,0.696517413
GRL,1995,19.098,-0.496093122,80.902,0.785032886,6.628074959,0.697395376
GRL,1996,18.9,-0.867030217,81.1,0.424413201,..,0.698273339
GRL,1997,18.774,-0.493406447,81.226,0.334720975,..,0.582044098
GRL,1998,18.649,-0.486294165,81.351,0.331413198,..,0.582775003
GRL,1999,18.524,-0.671336558,81.476,0.153263446,..,0.583505908
GRL,2000,18.4,-0.491970317,81.6,0.329813441,6.321862093,0.584236813
GRL,2001,18.151,-1.098751877,81.849,0.57185879,..,0.584967718
GRL,2002,17.905,-0.903561441,82.095,0.75814392,..,0.585698623
GRL,2003,17.662,-1.091172418,82.338,0.570743514,..,0.586429529
GRL,2004,17.42,-1.123381924,82.58,0.550483595,..,0.587160434
GRL,2005,17.142,-1.565549917,82.858,0.378032137,6.361755729,0.587891339
GRL,2006,16.828,-2.133248546,83.172,9.53E-02,..,0.588622244
GRL,2007,16.518,-2.243955289,83.482,-1.48E-02,..,0.589353149
GRL,2008,16.213,-2.273563341,83.787,-3.60E-02,..,0.590084054
GRL,2009,15.913,-1.867973629,84.087,0.346884734,..,0.590814959
GRL,2010,15.617,-0.851545762,84.383,1.379795004,6.028100954,0.591545864
GRL,2011,15.245,-2.437478305,84.755,0.413571536,5.785407287,0.592276769
GRL,2012,14.8,-3.103111813,85.2,0.382947921,6.13427501,0.593007675
GRL,2013,14.449,-2.981692309,85.551,-0.165419168,6.082991842,0.592203679
GRL,2014,14.187,-2.155149055,85.813,-2.90E-02,6.378015917,0.592228042
GRL,2015,13.929,-2.164230519,86.071,-2.07E-02,6.226964273,0.592276769
GRL,2016,13.674,-1.716281885,86.326,0.423549977,6.472452957,0.592301133
GRL,2017,13.426,-1.852269705,86.574,0.261497272,6.616395462,0.592301133
GRL,2018,13.184,-2.090108241,86.816,1.44E-02,6.515998783,0.592301133
GRL,2019,12.948,-1.445545422,87.052,0.631266059,6.462977097,0.592301133
GRL,2020,12.718,-1.536468734,87.282,0.515575355,..,0.592301133
GRL,2021,12.493,-1.277479295,87.507,0.763370214,..,0.592301133
GRL,2022,12.273,-1.767434834,87.727,0.265909385,..,..
GRD,1990,66.573,-0.252944207,33.427,-3.02E-02,21.6841061,38.23529412
GRD,1991,66.497,0.600266403,33.503,0.943942076,..,35.29411765
GRD,1992,66.256,0.91386505,33.744,1.993638019,..,35.29411765
GRD,1993,66.015,0.75151959,33.985,1.825154562,..,35.29411765
GRD,1994,65.773,0.607491282,34.227,1.684887651,..,35.29411765
GRD,1995,65.53,0.485109586,34.47,1.562224461,21.53427898,32.35294118
GRD,1996,65.286,0.37909604,34.714,1.458546579,..,32.35294118
GRD,1997,65.041,0.291758048,34.959,1.372557191,..,32.35294118
GRD,1998,64.796,0.237154836,35.204,1.31386,..,32.35294118
GRD,1999,64.55,0.204693503,35.45,1.280978503,..,35.29411765
GRD,2000,64.302,0.184011353,35.698,1.264776765,21.81550263,35.29411765
GRD,2001,64.081,0.122968326,35.919,1.086614859,..,38.23529412
GRD,2002,64.087,0.282975472,35.913,0.255026607,..,38.23529412
GRD,2003,64.093,0.478941206,35.907,0.451780936,..,35.29411765
GRD,2004,64.099,0.720548673,35.901,0.69421682,..,35.29411765
GRD,2005,64.105,0.680028459,35.895,0.656587861,19.66107509,26.47058824
GRD,2006,64.111,0.674029936,35.889,0.644773541,..,26.47058824
GRD,2007,64.117,0.670913148,35.883,0.645631731,..,26.47058824
GRD,2008,64.123,0.680307857,35.877,0.656359574,..,26.47058824
GRD,2009,64.129,0.692235526,35.871,0.666850257,..,29.41176471
GRD,2010,64.135,0.705252505,35.865,0.677103809,19.82709385,29.41176471
GRD,2011,64.141,0.777673498,35.859,0.750234921,19.10315605,29.41176471
GRD,2012,64.131,0.845688139,35.869,0.889066544,20.0647388,23.52941176
GRD,2013,64.104,0.843932083,35.896,0.964641554,20.08742225,23.52941176
GRD,2014,64.062,0.809086325,35.938,0.990811178,20.26503477,23.52941176
GRD,2015,64.003,0.759267057,35.997,1.013783822,21.94013568,23.52941176
GRD,2016,63.928,0.707918922,36.072,1.033654953,21.17807748,23.52941176
GRD,2017,63.836,0.648546947,36.164,1.048237266,21.00966255,23.52941176
GRD,2018,63.728,0.58642861,36.272,1.053204008,21.38302419,23.52941176
GRD,2019,63.604,0.529217302,36.396,1.066856844,21.48591655,23.52941176
GRD,2020,63.463,0.540448622,36.537,1.148593596,..,23.52941176
GRD,2021,63.306,0.515995705,36.694,1.190241427,..,23.52941176
GRD,2022,63.132,0.387151131,36.868,1.135164957,..,..
GUM,1990,9.204,4.090057689,90.796,1.601126223,9.290175111,37.03703704
GUM,1991,8.939,-1.145940544,91.061,2.066334187,..,37.03703704
GUM,1992,8.68,-1.231621455,91.32,1.999263204,..,37.03703704
GUM,1993,8.429,-1.287727857,91.571,1.914314629,..,37.03703704
GUM,1994,8.184,-1.387144169,91.816,1.837110291,..,37.03703704
GUM,1995,7.945,-1.448576778,92.055,1.770681464,9.074368401,37.03703704
GUM,1996,7.713,-1.52945649,92.287,1.685090431,..,37.03703704
GUM,1997,7.487,-1.622422815,92.513,1.594148666,..,37.03703704
GUM,1998,7.267,-1.684378959,92.733,1.542929452,..,37.03703704
GUM,1999,7.054,-1.677430057,92.946,1.524239258,..,37.03703704
GUM,2000,6.871,-1.496871952,93.129,1.321868217,7.819470772,37.03703704
GUM,2001,6.767,-0.702013185,93.233,0.942714012,..,37.03703704
GUM,2002,6.666,-0.863737797,93.334,0.749537944,..,37.03703704
GUM,2003,6.565,-1.020322366,93.435,0.612382247,..,37.03703704
GUM,2004,6.466,-1.143941213,93.534,0.484221309,..,37.03703704
GUM,2005,6.369,-1.243077164,93.631,0.362445371,7.53353071,37.03703704
GUM,2006,6.273,-1.374823366,93.727,0.251701387,..,37.03703704
GUM,2007,6.178,-1.472550866,93.822,0.15472814,..,35.18518519
GUM,2008,6.084,-1.554409793,93.916,7.70E-02,..,35.18518519
GUM,2009,5.992,-1.609368874,94.008,9.70E-03,..,33.33333333
GUM,2010,5.901,-1.337232196,94.099,0.29429629,7.184061682,33.33333333
GUM,2011,5.812,-1.064114592,94.188,0.544354563,6.859106867,33.33333333
GUM,2012,5.723,-1.096559471,94.277,0.542044857,6.884723871,33.33333333
GUM,2013,5.636,-1.14057631,94.364,0.48965466,7.840641715,33.33333333
