iso3,year,gdp
JOR,2011,4872.99656
JOR,2012,4920.865179
JOR,2013,4732.387221
JOR,2014,4348.236659
JOR,2015,4064.25301
JOR,2016,3949.610785
JOR,2017,3947.97167
JOR,2018,3929.687185
JOR,2019,3909.250043
JOR,2020,3765.479071
JOR,2021,3773.378811
JOR,2022,3820.70179
KAZ,1990,5831.079476
KAZ,1991,5156.945297
KAZ,1992,4887.375081
KAZ,1993,4453.564123
KAZ,1994,3949.046091
KAZ,1995,3700.75393
KAZ,1996,3776.083347
KAZ,1997,3901.338407
KAZ,1998,3893.938139
KAZ,1999,4037.453156
KAZ,2000,4446.451864
KAZ,2001,5055.313106
KAZ,2002,5550.504797
KAZ,2003,6046.327108
KAZ,2004,6580.884059
KAZ,2005,7155.342587
KAZ,2006,7837.627967
KAZ,2007,8438.103377
KAZ,2008,8554.822287
KAZ,2009,8487.543554
KAZ,2010,8979.330934
KAZ,2011,9506.732624
KAZ,2012,9823.69242
KAZ,2013,10264.29652
KAZ,2014,10539.0431
KAZ,2015,10510.77031
KAZ,2016,10476.346
KAZ,2017,10758.51927
KAZ,2018,11053.3604
KAZ,2019,11402.7584
KAZ,2020,10974.24463
KAZ,2021,11298.35592
KAZ,2022,11290.89792
KEN,1990,1313.859158
KEN,1991,1290.633542
KEN,1992,1242.018949
KEN,1993,1210.272529
KEN,1994,1206.873238
KEN,1995,1225.143869
KEN,1996,1241.878531
KEN,1997,1214.847638
KEN,1998,1221.524312
KEN,1999,1215.16392
KEN,2000,1187.325807
KEN,2001,1195.443774
KEN,2002,1166.065282
KEN,2003,1165.166099
KEN,2004,1188.570707
KEN,2005,1221.859285
KEN,2006,1262.814662
KEN,2007,1309.895635
KEN,2008,1274.404675
KEN,2009,1278.140898
KEN,2010,1342.768698
KEN,2011,1374.544241
KEN,2012,1401.49082
KEN,2013,1420.078688
KEN,2014,1457.543061
KEN,2015,1496.653568
KEN,2016,1525.743546
KEN,2017,1550.203452
KEN,2018,1604.802927
KEN,2019,1653.82898
KEN,2020,1616.502399
KEN,2021,1705.740384
KEN,2022,1754.585475
KIR,1990,1463.975605
KIR,1991,1435.541473
KIR,1992,1424.172188
KIR,1993,1414.906146
KIR,1994,1418.302605
KIR,1995,1397.118841
KIR,1996,1397.62542
KIR,1997,1396.042811
KIR,1998,1461.633369
KIR,1999,1414.679773
KIR,2000,1477.088427
KIR,2001,1427.957143
KIR,2002,1452.06285
KIR,2003,1451.321343
KIR,2004,1399.157405
KIR,2005,1439.418001
KIR,2006,1411.122517
KIR,2007,1412.805331
KIR,2008,1357.073355
KIR,2009,1341.769339
KIR,2010,1302.179955
KIR,2011,1302.505811
KIR,2012,1347.971023
KIR,2013,1383.089411
KIR,2014,1348.011907
KIR,2015,1459.143695
KIR,2016,1430.036798
KIR,2017,1410.687976
KIR,2018,1459.793674
KIR,2019,1405.469188
KIR,2020,1357.888827
KIR,2021,1437.287382
KIR,2022,1433.516039
PRK,1990,..
PRK,1991,..
PRK,1992,..
PRK,1993,..
PRK,1994,..
PRK,1995,..
PRK,1996,..
PRK,1997,..
PRK,1998,..
PRK,1999,..
PRK,2000,..
PRK,2001,..
PRK,2002,..
PRK,2003,..
PRK,2004,..
PRK,2005,..
PRK,2006,..
PRK,2007,..
PRK,2008,..
PRK,2009,..
PRK,2010,..
PRK,2011,..
PRK,2012,..
PRK,2013,..
PRK,2014,..
PRK,2015,..
PRK,2016,..
PRK,2017,..
PRK,2018,..
PRK,2019,..
PRK,2020,..
PRK,2021,..
PRK,2022,..
KOR,1990,9365.394986
KOR,1991,10272.6207
KOR,1992,10796.60465
KOR,1993,11422.51465
KOR,1994,12356.27829
KOR,1995,13408.68142
KOR,1996,14329.53931
KOR,1997,15071.75639
KOR,1998,14195.81309
KOR,1999,15711.56402
KOR,2000,16992.47908
KOR,2001,17680.84549
KOR,2002,18936.95165
KOR,2003,19431.97111
KOR,2004,20361.06925
KOR,2005,21193.35751
KOR,2006,22192.18512
KOR,2007,23360.90574
KOR,2008,23882.7305
KOR,2009,23948.47224
KOR,2010,25451.00416
KOR,2011,26186.89754
KOR,2012,26675.44017
KOR,2013,27394.65031
KOR,2014,28094.9177
KOR,2015,28732.23108
KOR,2016,29461.78401
KOR,2017,30307.39524
KOR,2018,31053.63793
KOR,2019,31640.21463
KOR,2020,31372.47126
KOR,2021,32730.65063
KOR,2022,33644.64818
XKX,1990,..
XKX,1991,..
XKX,1992,..
XKX,1993,..
XKX,1994,..
XKX,1995,..
XKX,1996,..
XKX,1997,..
XKX,1998,..
XKX,1999,..
XKX,2000,..
XKX,2001,..
XKX,2002,..
XKX,2003,..
XKX,2004,..
XKX,2005,..
XKX,2006,..
XKX,2007,..
XKX,2008,2621.433971
XKX,2009,2731.394003
XKX,2010,2843.391306
XKX,2011,2997.231248
XKX,2012,3021.379214
XKX,2013,3163.472734
XKX,2014,3279.052988
XKX,2015,3520.780421
XKX,2016,3739.196349
XKX,2017,3890.211606
XKX,2018,4009.122332
XKX,2019,4219.097435
XKX,2020,3990.986112
XKX,2021,4429.975723
XKX,2022,4648.141103
KWT,1990,..
KWT,1991,..
KWT,1992,22580.71345
KWT,1993,29651.99771
KWT,1994,32399.16063
KWT,1995,33683.47724
KWT,1996,32930.44102
KWT,1997,32630.92269
KWT,1998,32746.23416
KWT,1999,31168.86289
KWT,2000,31662.81151
KWT,2001,30825.87943
KWT,2002,30891.29477
KWT,2003,35309.76929
KWT,2004,37986.11237
KWT,2005,40476.29068
KWT,2006,41160.98821
KWT,2007,41132.17836
KWT,2008,39859.86766
KWT,2009,35123.23266
KWT,2010,32568.74815
KWT,2011,33427.86191
KWT,2012,33009.0232
KWT,2013,31082.35108
KWT,2014,30282.47101
KWT,2015,29315.19607
KWT,2016,29134.31663
KWT,2017,27244.46857
KWT,2018,26664.6311
KWT,2019,25777.56662
KWT,2020,23929.48088
KWT,2021,24871.81022
KWT,2022,26787.53229
KGZ,1990,1203.481944
KGZ,1991,1089.908352
KGZ,1992,928.3155165
KGZ,1993,784.5782909
KGZ,1994,627.2166808
KGZ,1995,587.3051324
KGZ,1996,619.6728537
KGZ,1997,671.2530069
KGZ,1998,675.0603685
KGZ,1999,689.4174086
KGZ,2000,718.3372566
KGZ,2001,749.4196845
KGZ,2002,742.4435931
KGZ,2003,786.3517191
KGZ,2004,831.4842179
KGZ,2005,820.7158748
KGZ,2006,837.1336917
KGZ,2007,900.0253984
KGZ,2008,966.4152364
KGZ,2009,982.3770471
KGZ,2010,966.150606
KGZ,2011,1011.315399
KGZ,2012,993.7372957
KGZ,2013,1080.548092
KGZ,2014,1101.705191
KGZ,2015,1121.082691
KGZ,2016,1146.103074
KGZ,2017,1177.438585
KGZ,2018,1197.61057
KGZ,2019,1226.824306
KGZ,2020,1102.664221
KGZ,2021,1151.096625
KGZ,2022,1211.738819
LAO,1990,634.1594334
LAO,1991,643.1047854
LAO,1992,660.4224431
LAO,1993,680.9299034
LAO,1994,717.698825
LAO,1995,749.5354072
LAO,1996,782.9569407
LAO,1997,819.4401959
LAO,1998,836.3023241
LAO,1999,881.7543861
LAO,2000,917.2887384
LAO,2001,954.430398
LAO,2002,995.3416807
LAO,2003,1040.333318
LAO,2004,1091.300858
LAO,2005,1151.930252
LAO,2006,1231.519041
LAO,2007,1304.292404
LAO,2008,1384.689441
LAO,2009,1466.089087
LAO,2010,1567.577628
LAO,2011,1669.066415
LAO,2012,1777.410213
LAO,2013,1893.326627
LAO,2014,2009.825534
LAO,2015,2125.459057
LAO,2016,2240.416347
LAO,2017,2358.372664
LAO,2018,2467.955762
LAO,2019,2564.019654
LAO,2020,2539.124525
LAO,2021,2566.277422
LAO,2022,2599.205079
LVA,1990,..
LVA,1991,..
LVA,1992,..
LVA,1993,..
LVA,1994,..
LVA,1995,4969.82308
LVA,1996,5156.195097
LVA,1997,5668.060007
LVA,1998,6084.285011
LVA,1999,6303.074855
LVA,2000,6725.33754
LVA,2001,7243.56298
LVA,2002,7847.645368
LVA,2003,8591.267913
LVA,2004,9405.061722
LVA,2005,10526.45225
LVA,2006,11895.27506
LVA,2007,13185.06932
LVA,2008,12891.44234
LVA,2009,11237.10893
LVA,2010,10962.23153
LVA,2011,11450.9768
LVA,2012,12410.36526
LVA,2013,12795.87829
LVA,2014,13162.65456
LVA,2015,13786.4568
LVA,2016,14242.57267
LVA,2017,14845.33489
LVA,2018,15558.69178
LVA,2019,16069.84043
LVA,2020,15826.41266
LVA,2021,16609.07515
LVA,2022,16947.29262
LBN,1990,2753.854252
LBN,1991,4033.589231
LBN,1992,4597.990644
LBN,1993,4995.118782
LBN,1994,5303.67241
LBN,1995,5543.759159
LBN,1996,6055.336541
LBN,1997,6010.007834
LBN,1998,6124.113959
LBN,1999,5989.817748
LBN,2000,5970.974546
LBN,2001,6103.394311
LBN,2002,6230.746034
LBN,2003,6348.806485
LBN,2004,6669.253069
LBN,2005,6747.71186
LBN,2006,6740.741878
LBN,2007,7230.858589
LBN,2008,7760.765847
LBN,2009,8445.10247
LBN,2010,9037.085809
LBN,2011,9026.471723
LBN,2012,9019.698229
LBN,2013,8539.566078
LBN,2014,7921.080236
LBN,2015,7802.751368
LBN,2016,8101.709668
LBN,2017,8374.740359
LBN,2018,8435.637354
LBN,2019,8081.743344
LBN,2020,6485.72604
LBN,2021,6107.454709
LBN,2022,..
LSO,1990,537.0381812
LSO,1991,564.8709919
LSO,1992,594.7387782
LSO,1993,606.8066295
LSO,1994,634.6230783
LSO,1995,647.5647436
LSO,1996,676.4576319
LSO,1997,695.2941494
LSO,1998,701.3419524
LSO,1999,701.6402291
LSO,2000,727.2328345
LSO,2001,752.8163
LSO,2002,759.001501
LSO,2003,795.403736
LSO,2004,811.9799992
LSO,2005,843.5060894
LSO,2006,879.4736207
LSO,2007,913.2169407
LSO,2008,958.0665623
LSO,2009,939.3728691
LSO,2010,982.205121
LSO,2011,1019.997886
LSO,2012,1075.617592
LSO,2013,1084.750998
LSO,2014,1092.088473
LSO,2015,1113.868632
LSO,2016,1140.381824
LSO,2017,1090.984516
LSO,2018,1061.432424
LSO,2019,1040.218665
LSO,2020,969.3959526
LSO,2021,972.6922037
LSO,2022,968.1081942
LBR,1990,..
LBR,1991,..
LBR,1992,..
LBR,1993,..
LBR,1994,..
LBR,1995,..
LBR,1996,..
LBR,1997,..
LBR,1998,..
LBR,1999,..
LBR,2000,763.4268725
LBR,2001,762.9466649
LBR,2002,771.2349664
LBR,2003,534.4539527
LBR,2004,541.9086736
LBR,2005,545.3980631
LBR,2006,557.0246263
LBR,2007,580.352736
LBR,2008,596.9842925
LBR,2009,609.1205965
LBR,2010,627.8053786
LBR,2011,653.1018707
LBR,2012,680.7900122
LBR,2013,723.9591843
LBR,2014,714.18249
LBR,2015,699.6629469
LBR,2016,675.0596106
LBR,2017,678.5791441
LBR,2018,673.411392
LBR,2019,644.1620652
LBR,2020,612.3842476
LBR,2021,629.8205547
LBR,2022,646.5012128
LBY,1990,..
LBY,1991,..
LBY,1992,..
LBY,1993,..
LBY,1994,..
LBY,1995,..
LBY,1996,..
LBY,1997,..
LBY,1998,..
LBY,1999,10979.90591
LBY,2000,11170.12999
LBY,2001,10721.29228
LBY,2002,10364.26678
LBY,2003,11423.09531
LBY,2004,11628.69997
LBY,2005,12673.91855
LBY,2006,13191.87014
LBY,2007,13729.16168
LBY,2008,13418.19444
LBY,2009,12561.90178
LBY,2010,12925.57368
LBY,2011,6734.225696
LBY,2012,13263.48984
LBY,2013,10666.71642
LBY,2014,8057.300359
LBY,2015,7867.515731
LBY,2016,7639.232673
LBY,2017,9968.916092
LBY,2018,10595.24683
LBY,2019,9278.27171
LBY,2020,6431.462911
LBY,2021,8347.142631
LBY,2022,8150.631713
LIE,1990,..
LIE,1991,..
LIE,1992,..
LIE,1993,..
LIE,1994,..
LIE,1995,..
LIE,1996,..
LIE,1997,..
LIE,1998,..
LIE,1999,..
LIE,2000,..
LIE,2001,..
LIE,2002,..
LIE,2003,..
LIE,2004,..
LIE,2005,..
LIE,2006,..
LIE,2007,..
LIE,2008,..
LIE,2009,..
LIE,2010,..
LIE,2011,..
LIE,2012,..
LIE,2013,..
LIE,2014,..
LIE,2015,167809.2127
LIE,2016,..
LIE,2017,..
LIE,2018,..
LIE,2019,..
LIE,2020,..
LIE,2021,..
LIE,2022,..
LTU,1990,..
LTU,1991,..
LTU,1992,..
LTU,1993,..
LTU,1994,..
LTU,1995,4936.020215
LTU,1996,5230.260192
LTU,1997,5706.895261
LTU,1998,6178.123821
LTU,1999,6151.082964
LTU,2000,6423.420676
LTU,2001,6899.236834
LTU,2002,7424.394824
LTU,2003,8275.803448
LTU,2004,8919.081749
LTU,2005,9766.487647
LTU,2006,10659.40021
LTU,2007,11984.92329
LTU,2008,12425.3981
LTU,2009,10699.78946
LTU,2010,11106.95021
LTU,2011,12046.72139
LTU,2012,12678.69269
LTU,2013,13262.33446
LTU,2014,13850.00013
LTU,2015,14263.96458
LTU,2016,14810.25178
LTU,2017,15661.99625
LTU,2018,16443.58529
LTU,2019,17249.71844
LTU,2020,17241.29523
LTU,2021,18233.62744
LTU,2022,18366.94023
LUX,1990,66027.0758
LUX,1991,70779.97291
LUX,1992,71116.94009
LUX,1993,73116.19466
LUX,1994,74883.14185
LUX,1995,74896.09658
LUX,1996,74916.50677
LUX,1997,77993.05853
LUX,1998,82170.23992
LUX,1999,87695.33958
LUX,2000,92527.71181
LUX,2001,94243.70732
LUX,2002,96269.57939
LUX,2003,97597.99692
LUX,2004,100292.5685
LUX,2005,101222.0457
LUX,2006,105614.1799
LUX,2007,112417.8785
LUX,2008,110094.7923
LUX,2009,104574.3499
LUX,2010,106544.0572
LUX,2011,105290.249
LUX,2012,104487.7442
LUX,2013,105338.9561
LUX,2014,105583.937
LUX,2015,105462.0126
LUX,2016,108351.4522
LUX,2017,107142.1276
LUX,2018,106376.7836
LUX,2019,106729.0249
LUX,2020,104128.2421
LUX,2021,107792.189
LUX,2022,107660.1374
MAC,1990,30001.35106
MAC,1991,30055.43715
MAC,1992,33139.8813
MAC,1993,34094.69907
MAC,1994,34807.2152
MAC,1995,35241.98362
MAC,1996,34429.66138
MAC,1997,33715.94003
MAC,1998,31631.24194
MAC,1999,30395.7769
MAC,2000,31667.86112
MAC,2001,32046.45053
MAC,2002,34083.7235
MAC,2003,36992.64274
MAC,2004,45563.8682
MAC,2005,47924.13207
MAC,2006,52907.30972
MAC,2007,58983.61058
MAC,2008,59403.91705
MAC,2009,58611.74686
MAC,2010,71458.00704
MAC,2011,84818.74039
MAC,2012,90787.61826
MAC,2013,98752.30524
MAC,2014,95001.48097
MAC,2015,73220.63173
MAC,2016,71394.83067
MAC,2017,77056.60664
MAC,2018,80477.67724
MAC,2019,76959.2441
MAC,2020,34561.9558
MAC,2021,40601.21731
MAC,2022,29369.55787
MDG,1990,546.3711989
MDG,1991,496.7608215
MDG,1992,487.5728028
MDG,1993,482.6417827
MDG,1994,467.5008963
MDG,1995,460.507184
MDG,1996,455.6971671
MDG,1997,457.7743232
MDG,1998,460.9821388
MDG,1999,467.9191931
MDG,2000,474.1390219
MDG,2001,487.6611024
MDG,2002,414.6873364
MDG,2003,442.1032296
MDG,2004,451.9212263
MDG,2005,459.7749825
MDG,2006,470.6185887
MDG,2007,483.1452713
MDG,2008,500.7824726
MDG,2009,467.115644
MDG,2010,456.729207
MDG,2011,451.1275046
MDG,2012,452.2050084
MDG,2013,450.4120852
MDG,2014,453.3834142
MDG,2015,455.6380345
MDG,2016,461.7360481
MDG,2017,467.6550676
MDG,2018,470.4238982
MDG,2019,478.9269613
MDG,2020,433.8382399
MDG,2021,447.7846759
MDG,2022,453.8581723
MWI,1990,354.0007437
MWI,1991,373.4772206
MWI,1992,336.3790173
MWI,1993,363.8789393
MWI,1994,330.6606692
MWI,1995,386.7008134
MWI,1996,407.0366553
MWI,1997,414.3493852
MWI,1998,421.6738328
MWI,1999,424.9403835
MWI,2000,421.8194579
MWI,2001,391.4420732
MWI,2002,388.4459243
MWI,2003,400.3009491
MWI,2004,411.0040793
MWI,2005,412.9820431
MWI,2006,420.4386037
MWI,2007,447.9227699
MWI,2008,468.4673738
MWI,2009,492.9480117
MWI,2010,511.8182896
MWI,2011,521.8997965
MWI,2012,516.9632079
MWI,2013,529.8504095
MWI,2014,544.2637935
MWI,2015,544.2768724
MWI,2016,542.9257367
MWI,2017,549.6263013
MWI,2018,558.5604523
MWI,2019,573.4001137
MWI,2020,562.7830384
MWI,2021,563.3619559
MWI,2022,554.1985031
MYS,1990,4260.273103
MYS,1991,4537.318426
MYS,1992,4804.665872
MYS,1993,5135.023339
MYS,1994,5453.860211
MYS,1995,5826.861502
MYS,1996,6238.638595
MYS,1997,6518.985614
MYS,1998,5883.787605
MYS,1999,6089.09691
MYS,2000,6461.980911
MYS,2001,6330.618102
MYS,2002,6506.107494
MYS,2003,6716.632487
MYS,2004,7004.126514
MYS,2005,7209.605549
MYS,2006,7444.014798
MYS,2007,7742.565609
MYS,2008,7948.934872
MYS,2009,7675.225795
MYS,2010,8101.394128
MYS,2011,8393.949518
MYS,2012,8711.281884
MYS,2013,8976.531219
MYS,2014,9369.087134
MYS,2015,9699.584909
MYS,2016,9984.14767
MYS,2017,10416.02499
MYS,2018,10777.74924
MYS,2019,11114.54271
MYS,2020,10374.19005
MYS,2021,10575.87687
MYS,2022,11371.97016
MDV,1990,..
MDV,1991,..
MDV,1992,..
MDV,1993,..
MDV,1994,..
MDV,1995,5451.605473
MDV,1996,5754.489423
MDV,1997,6117.208149
MDV,1998,6461.450135
MDV,1999,6754.04394
MDV,2000,6904.652322
MDV,2001,6521.166294
MDV,2002,6876.443583
MDV,2003,7691.901693
MDV,2004,8023.495653
MDV,2005,6859.230148
MDV,2006,8447.145278
MDV,2007,8798.60457
MDV,2008,9296.989646
MDV,2009,8324.591977
MDV,2010,8619.748373
MDV,2011,9036.651162
MDV,2012,8951.006145
MDV,2013,9286.68454
MDV,2014,9584.443372
MDV,2015,9434.31191
MDV,2016,9619.954605
MDV,2017,9916.451756
MDV,2018,10342.88912
MDV,2019,10753.12132
MDV,2020,7013.55575
MDV,2021,9807.557189
MDV,2022,10964.8427
MLI,1990,469.4024926
MLI,1991,514.2473821
MLI,1992,487.7206539
MLI,1993,492.8207193
MLI,1994,500.638059
MLI,1995,494.5902322
MLI,1996,518.4705463
MLI,1997,531.5771853
MLI,1998,557.7643414
MLI,1999,573.5489901
MLI,2000,556.7723941
MLI,2001,623.2663745
MLI,2002,622.7967229
MLI,2003,658.1427188
MLI,2004,646.9280497
MLI,2005,666.7944219
MLI,2006,675.1889495
MLI,2007,676.0800318
MLI,2008,685.4606706
MLI,2009,695.3944865
MLI,2010,708.930474
MLI,2011,708.4186725
MLI,2012,682.2878442
MLI,2013,677.861141
MLI,2014,703.2310345
MLI,2015,723.504205
MLI,2016,741.7976347
MLI,2017,756.4280732
MLI,2018,767.5715955
MLI,2019,779.326625
MLI,2020,745.8859848
MLI,2021,744.7604273
MLI,2022,748.6875413
MLT,1990,10074.30437
MLT,1991,10419.95641
MLT,1992,10796.78898
MLT,1993,11168.46156
MLT,1994,11689.76005
MLT,1995,12344.82055
MLT,1996,12727.29318
MLT,1997,13295.36441
MLT,1998,13886.28583
MLT,1999,14455.75797
MLT,2000,17189.63233
MLT,2001,16860.57149
MLT,2002,17164.61154
MLT,2003,17746.88391
MLT,2004,17652.69881
MLT,2005,18133.98063
MLT,2006,18521.62853
MLT,2007,19338.53875
MLT,2008,19948.13542
MLT,2009,19573.97468
MLT,2010,20557.84654
MLT,2011,20566.34768
MLT,2012,21221.71763
MLT,2013,22071.11919
MLT,2014,23286.19279
MLT,2015,24921.6779
MLT,2016,25181.35892
MLT,2017,27177.90823
MLT,2018,27856.76443
MLT,2019,28660.02766
MLT,2020,25618.88913
MLT,2021,28466.44446
MLT,2022,30133.04027
MHL,1990,3024.455194
MHL,1991,2962.391346
MHL,1992,3110.340519
MHL,1993,3234.572164
MHL,1994,3363.123997
MHL,1995,3577.472289
MHL,1996,3156.835733
MHL,1997,2907.103022
MHL,1998,2839.57001
MHL,1999,2769.032582
MHL,2000,2786.341841
MHL,2001,2966.201092
MHL,2002,3072.493394
MHL,2003,3023.01213
MHL,2004,3066.405805
MHL,2005,3126.401899
MHL,2006,3140.187795
MHL,2007,3256.917354
MHL,2008,3020.287647
MHL,2009,3144.261377
MHL,2010,3325.715142
MHL,2011,3343.350135
MHL,2012,3348.68111
MHL,2013,3529.437997
MHL,2014,3554.491362
MHL,2015,3703.649059
MHL,2016,3862.829771
MHL,2017,4091.243351
MHL,2018,4373.876362
MHL,2019,4984.647201
MHL,2020,5041.056826
MHL,2021,5262.475624
MHL,2022,5403.218745
MRT,1990,1398.941073
MRT,1991,1382.417914
MRT,1992,1355.059643
MRT,1993,1377.229983
MRT,1994,1290.023992
MRT,1995,1377.926606
MRT,1996,1429.004477
MRT,1997,1340.593145
MRT,1998,1342.057202
MRT,1999,1354.130059
MRT,2000,1265.160438
MRT,2001,1224.68078
MRT,2002,1215.251282
MRT,2003,1271.675131
MRT,2004,1303.271705
MRT,2005,1384.014309
MRT,2006,1601.14285
MRT,2007,1533.633829
MRT,2008,1490.817682
MRT,2009,1452.178766
MRT,2010,1448.023337
MRT,2011,1463.594937
MRT,2012,1481.978018
MRT,2013,1499.431839
MRT,2014,1522.759134
MRT,2015,1562.726853
MRT,2016,1541.162893
MRT,2017,1595.233292
MRT,2018,1628.038872
MRT,2019,1670.028839
MRT,2020,1612.154358
MRT,2021,1609.931715
MRT,2022,1650.319436
MUS,1990,3810.480833
MUS,1991,3936.766509
MUS,1992,4138.346449
MUS,1993,4297.409092
MUS,1994,4412.937566
MUS,1995,4562.746928
MUS,1996,4768.683436
MUS,1997,4977.190168
MUS,1998,5224.184197
MUS,1999,5292.869089
MUS,2000,5671.02955
MUS,2001,5814.748346
MUS,2002,5867.77363
MUS,2003,6170.648767
MUS,2004,6397.593462
MUS,2005,6472.873886
MUS,2006,6756.22956
MUS,2007,7110.694939
MUS,2008,7466.694658
MUS,2009,7693.764344
MUS,2010,8011.455172
MUS,2011,8324.783283
MUS,2012,8591.967159
MUS,2013,8859.212183
MUS,2014,9181.615754
MUS,2015,9507.871337
MUS,2016,9868.327166
MUS,2017,10247.69606
MUS,2018,10652.48369
MUS,2019,10956.94502
MUS,2020,9357.301801
MUS,2021,9672.947105
MUS,2022,10545.33323
MEX,1990,7595.102818
MEX,1991,7747.127307
MEX,1992,7864.024855
MEX,1993,7950.53299
MEX,1994,8185.984514
MEX,1995,7529.86411
MEX,1996,7897.935218
MEX,1997,8294.112018
MEX,1998,8576.604358
MEX,1999,8669.367599
MEX,2000,8954.823208
MEX,2001,8782.145867
MEX,2002,8646.180868
MEX,2003,8641.739759
MEX,2004,8849.529249
MEX,2005,8925.255441
MEX,2006,9200.421932
MEX,2007,9288.182014
MEX,2008,9276.074347
MEX,2009,8677.776544
MEX,2010,9001.705095
MEX,2011,9199.16538
MEX,2012,9401.997684
MEX,2013,9404.61606
MEX,2014,9553.286174
MEX,2015,9753.400562
MEX,2016,9897.170878
MEX,2017,9997.707942
MEX,2018,10120.38483
MEX,2019,10013.72425
MEX,2020,9147.072744
MEX,2021,9525.429719
MEX,2022,9755.616873
FSM,1990,2466.076345
FSM,1991,2601.123567
FSM,1992,2640.538206
FSM,1993,2771.012726
FSM,1994,2684.94359
FSM,1995,2834.630123
FSM,1996,2733.100628
FSM,1997,2559.409442
FSM,1998,2625.915211
FSM,1999,2658.8326
FSM,2000,2783.116177
FSM,2001,2837.372548
FSM,2002,2851.772051
FSM,2003,2901.44992
FSM,2004,2821.341879
FSM,2005,2891.873288
FSM,2006,2906.269003
FSM,2007,2872.934132
FSM,2008,2825.095854
FSM,2009,2878.111386
FSM,2010,2950.798726
FSM,2011,3036.448494
FSM,2012,2970.265188
FSM,2013,2851.035434
FSM,2014,2774.694714
FSM,2015,2891.322103
FSM,2016,2905.061452
FSM,2017,2969.339334
FSM,2018,2962.238581
FSM,2019,2984.930124
FSM,2020,2913.218373
FSM,2021,2794.786416
FSM,2022,2752.338996
MDA,1990,..
MDA,1991,..
MDA,1992,..
MDA,1993,..
MDA,1994,..
MDA,1995,1512.157196
MDA,1996,1426.139375
MDA,1997,1454.999977
MDA,1998,1360.360526
MDA,1999,1316.605709
MDA,2000,1347.09284
MDA,2001,1432.46529
MDA,2002,1547.777775
MDA,2003,1654.583904
MDA,2004,1781.425746
MDA,2005,1919.697985
MDA,2006,2017.442634
MDA,2007,2082.786529
MDA,2008,2249.521754
MDA,2009,2117.222031
MDA,2010,2269.809685
MDA,2011,2403.260539
MDA,2012,2389.400916
MDA,2013,2606.193066
MDA,2014,2738.161974
MDA,2015,2749.913038
MDA,2016,2911.337767
MDA,2017,3085.738894
MDA,2018,3268.425967
MDA,2019,3439.12964
MDA,2020,3189.336377
MDA,2021,3661.303466
MDA,2022,3473.7089
MCO,1990,106022.1627
MCO,1991,106274.9669
MCO,1992,106922.7484
MCO,1993,105160.1217
MCO,1994,106702.4637
MCO,1995,108168.9304
MCO,1996,108553.1976
MCO,1997,110117.3611
MCO,1998,113122.2595
MCO,1999,116188.5502
MCO,2000,120467.7519
MCO,2001,123182.947
MCO,2002,124670.2871
MCO,2003,126299.1087
MCO,2004,129740.4877
MCO,2005,132590.3523
MCO,2006,140855.529
MCO,2007,162131.6256
MCO,2008,163012.9989
MCO,2009,142187.1924
MCO,2010,141773.2934
MCO,2011,148269.7638
MCO,2012,146511.88
MCO,2013,157254.6525
MCO,2014,165362.4319
MCO,2015,170338.6004
MCO,2016,174739.5778
MCO,2017,168744.915
MCO,2018,178868.2465
MCO,2019,191194.4724
MCO,2020,166910.6306
MCO,2021,204190.9734
MCO,2022,..
MNG,1990,1770.541045
MNG,1991,1588.222626
MNG,1992,1417.742023
MNG,1993,1352.368195
MNG,1994,1362.509076
MNG,1995,1431.460923
MNG,1996,1446.878308
MNG,1997,1487.645579
MNG,1998,1522.389795
MNG,1999,1554.051972
MNG,2000,1557.43844
MNG,2001,1589.403718
MNG,2002,1649.938825
MNG,2003,1750.190458
MNG,2004,1919.757153
MNG,2005,2041.868494
MNG,2006,2197.694783
MNG,2007,2400.225093
MNG,2008,2585.824779
MNG,2009,2521.594529
MNG,2010,2646.561677
MNG,2011,3057.317255
MNG,2012,3374.438384
MNG,2013,3697.601341
MNG,2014,3909.91332
MNG,2015,3919.351214
MNG,2016,3892.652205
MNG,2017,4023.785624
MNG,2018,4242.300222
MNG,2019,4385.111677
MNG,2020,4106.602684
MNG,2021,4107.183722
MNG,2022,4242.116937
MNE,1990,..
MNE,1991,..
MNE,1992,..
MNE,1993,..
MNE,1994,..
MNE,1995,..
MNE,1996,..
MNE,1997,4488.792517
MNE,1998,4723.141165
MNE,1999,4290.894834
MNE,2000,4431.598388
MNE,2001,4462.347805
MNE,2002,4529.121178
MNE,2003,4623.073893
MNE,2004,4819.145596
MNE,2005,5013.193546
MNE,2006,5435.883668
MNE,2007,5798.06225
MNE,2008,6205.818332
MNE,2009,5833.656804
MNE,2010,5982.196475
MNE,2011,6168.845489
MNE,2012,5995.771635
MNE,2013,6202.503789
MNE,2014,6307.015599
MNE,2015,6517.189614
MNE,2016,6707.847259
MNE,2017,7023.430513
MNE,2018,7381.804173
MNE,2019,7684.180362
MNE,2020,6515.533745
MNE,2021,7390.304646
MNE,2022,7879.490132
MAR,1990,1682.328125
MAR,1991,1773.41394
MAR,1992,1707.847534
MAR,1993,1668.374756
MAR,1994,1817.062256
MAR,1995,1692.846924
MAR,1996,1873.546021
MAR,1997,1816.913818
MAR,1998,1920.132813
MAR,1999,1925.395142
MAR,2000,1948.354492
MAR,2001,2070.847656
MAR,2002,2120.131104
